time,KD,K,D,Bias,MACD,DIF,OSC,MFI,highPrice,increasePercent
090540,9.955669740413107,73.33612270149624,63.38045296108313,0.681407314698922,,,,46.730897081175925,72.6,0.0027624309392263622
090550,6.213212877403166,72.70027227718786,66.4870593997847,0.5050739076038859,,,,46.63493106059086,72.6,0.004149377593360957
090600,7.034144904290713,77.03827675622077,70.00413185193005,0.6021306160259233,,,,46.5561456141517,72.6,0.0027624309392263622
090610,6.617431926875099,79.9302797422427,73.3128478153676,0.5695235449367919,,,,44.62798915083165,72.6,0.0027624309392263622
090620,-2.2395519914703357,69.95351982816209,72.19307181963242,0.2684936579946227,,,,41.591576697948696,72.6,0.005540166204986032
090630,2.0093577581584867,75.20710845687015,73.19775069871166,0.6571640133283911,-5.584112106211181,-3.212140017146936,2.3719720890642453,41.18052289476129,72.6,0.0013793103448275078
090640,-0.5583041146058747,72.36029452680285,72.91859864140872,0.4904228740630951,-5.060426722270419,-2.965685186507372,2.0947415357630472,40.58662613402476,72.6,0.0027624309392263622
090650,-1.6374533786560477,70.46241857342464,72.09987195208069,0.46718164577453936,-4.604199396231046,-2.779290092073552,1.8249093041574938,40.972692791658986,72.6,0.0027624309392263622
090700,5.4722713979127064,80.30827904894976,74.83600765103705,0.7167630057803257,-4.21087442571781,-2.6375745436648685,1.5732998820529414,41.69340878393775,72.6,0.0
090710,-3.0869921900466295,70.20551936596709,73.29251155601372,0.4160887656033247,-3.8783287617406375,-2.548146105831947,1.3301826559086907,40.65219044297211,72.6,0.0027624309392263622
090720,-6.548110208023374,63.47034624397865,70.01845645200203,0.3928819043216785,-3.601467578820016,-2.494022847137529,1.1074447316824867,39.93817858937949,72.5,0.0013812154696131811
090730,-7.358817081788217,58.980230829319694,66.33904791110791,0.36504782588603274,-3.3743633280251815,-2.465946324845845,0.9084170031793364,38.994282229009556,72.5,0.0013812154696131811
090740,-6.901484905485013,55.98682055288039,62.8883054583654,0.337229177253168,-3.1912100124466,-2.4585967501322727,0.7326132623143273,38.994282229009556,72.5,0.0013812154696131811
090750,-5.931394504296371,53.99121370192084,59.92260820621721,0.3140587474597892,-3.046482008507019,-2.467569992748693,0.5789120157583256,38.994282229009556,72.5,0.0013812154696131811
090800,-8.544903084771875,47.105253579059394,55.65015666383127,0.2955301071296312,-2.9350315084628438,-2.4892295082861438,0.4458020001767,38.994282229009556,72.5,0.0013812154696131811
090810,-8.757028777786338,42.51461349715176,51.271642274938095,0.2723789298739357,-2.852141522641058,-2.520581579353916,0.3315599432871421,38.994282229009556,72.5,0.0013812154696131811
090820,-15.285711073446834,28.343075664767838,43.62878673821467,0.11539349180701612,-2.7944447028903756,-2.5636574238876477,0.23078727900272789,37.918962477121596,72.5,0.00276625172890737
090830,-1.674120492986681,41.11760599873464,42.79172649172132,0.36917397323484613,-2.755954101856399,-2.601991697720493,0.153962404135906,22.30224270658796,72.5,0.0
090840,-10.253326106154368,27.411737332489757,37.665063438644125,0.06920415224909165,-2.7355776394675693,-2.6540717899122512,0.08150584955531803,19.365406868881536,72.5,0.00276625172890737
090850,9.29517429978825,51.6078248883265,42.31265058853825,0.3136242044091576,-2.728148173691654,-2.6984303105879945,0.029717863103659425,20.357698300675466,72.5,0.0
090900,-5.271622664213723,34.40521659221766,39.676839256431386,0.018445079774933586,-2.7333447867060388,-2.754131238763577,-0.020786452057538263,18.05249166886253,72.5,0.00276625172890737
090910,-11.160018796635296,22.93681106147844,34.096829858113736,-0.004610206998329338,-2.748507964785541,-2.8091606771035487,-0.06065271231800784,16.467226572063154,72.5,0.00276625172890737
090920,9.685140566359038,48.62454070765229,38.93940014129325,0.24889380530972427,-2.7696188806959716,-2.854062544337694,-0.08444366364172229,18.266140325182192,72.5,0.0
090930,-4.348693113016708,32.416360471768186,36.765053584784894,-0.04608294930877278,-2.797378221491666,-2.9084155846744437,-0.11103736318277768,16.234812507139466,72.5,0.00276625172890737
