time,KD,K,D,Bias,MACD,DIF,OSC,MFI,highPrice,increasePercent
090540,-12.292657044932419,54.792829958708246,67.08548700364067,-0.04265605004980741,,,,44.03048427028322,70.7,0.005689900426742613
090550,1.8509330903321057,69.86188663913882,68.01095354880671,0.3648770317015843,,,,43.29921299063559,70.7,0.0014164305949009707
090600,7.931313918190554,79.90792442609253,71.97661050790198,0.35536602700775727,,,,43.91868360826447,70.7,0.0014164305949009707
090610,9.75244829521759,86.60528295072835,76.85283465551076,0.48322910744737757,,,,42.65959244351357,70.7,0.0
090620,3.9226804299828046,82.73685530048498,78.81417487050217,0.34110289937459687,,,,40.92468561833417,70.8,0.00283286118980174
090630,6.451374664325201,88.49123686698998,82.03986220266478,0.47846889952154026,-5.668082330774468,-3.3533166841808253,2.314765646593643,41.66310414291402,70.8,0.001414427157001334
090640,6.858419361330135,92.32749124465998,85.46907188332985,0.4689498365780645,-5.155567211534118,-3.105506734572714,2.050060476961404,38.937236743637335,70.9,0.002828854314002869
090650,6.277281519851215,94.88499416310665,88.60771264325544,0.44991712053042315,-4.708370212056214,-2.9195822141445973,1.7887879979116166,36.38897952966183,71.0,0.004243281471004203
090700,5.321522310321555,96.58999610873776,91.26847379841621,0.42613636363635954,-4.323548615001494,-2.784262226782616,1.539286388218878,36.38897952966183,71.0,0.004243281471004203
090710,-1.2500953728388708,89.3933307391579,90.64342611199677,0.26510130657070613,-3.998211400593381,-2.696862542960929,1.3013488576324521,35.04208376031903,71.1,0.00708215297450425
090720,1.5236406982945567,92.9288871594386,91.40524646114405,0.38335936390744035,-3.7259338539819344,-2.6368236675361487,1.0891101864457857,34.23135644702633,71.2,0.007072135785007072
090730,-19.635103347678864,61.952591439625735,81.5876947873046,0.22240098424265317,-3.5023179467086116,-2.6078543176153204,0.8944636290932912,32.66350932730643,71.3,0.00991501416430599
090740,-26.857311440591637,41.301727626417154,68.15903906700879,0.19869429463525487,-3.3221222177275767,-2.601339301803435,0.7207829159241417,31.249294915509637,71.3,0.00991501416430599
090750,-4.860813766264897,60.86781841761143,65.72863218387633,0.31214528944383246,-3.178403650823502,-2.603529383207203,0.5748742676162992,31.278064299707452,71.3,0.008486562942008407
090800,5.4554978407986425,73.91187894507428,68.45638110427564,0.2836879432624356,-3.066115634019872,-2.616963566805353,0.44915206721451906,29.97443488650103,71.3,0.008486562942008407
090810,9.43435879496036,82.60791929671618,73.17356050175582,0.25524673851392665,-2.98114949558126,-2.641284941826811,0.3398645537544489,21.54091914741862,71.3,0.008486562942008407
090820,10.154479352925534,88.40527953114412,78.25080017821858,0.23155805491236994,-2.919691396667318,-2.67385900101155,0.24583239565576775,21.54091914741862,71.3,0.008486562942008407
090830,9.346257450585,92.27018635409607,82.92392890351107,0.21261516654855517,-2.8782586421413012,-2.712527624037236,0.16573101810406543,21.54091914741862,71.3,0.008486562942008407
090840,7.948574666146428,94.8467909027307,86.89821623658428,0.3306565895134638,-2.8523668643017834,-2.748799752943711,0.1035671113580725,23.06447276282303,71.3,0.007062146892655367
090850,6.4442073546019,96.56452726848713,90.12031991388523,0.3117030320204008,-2.8393394427762115,-2.7872297566739235,0.052109686102288055,22.372500120158577,71.3,0.007062146892655367
090900,5.059576621181904,97.70968484565807,92.65010822447617,0.42967090042023937,-2.835954052388468,-2.8224124908374932,0.013541561550974635,23.371462723024607,71.3,0.005641748942171953
090910,-1.6735455515801334,90.13978989710597,91.8133354486861,0.4059667673716144,-2.8401343144859528,-2.8568553628758906,-0.01672104838993782,24.14136679440888,71.3,0.005641748942171953
090920,1.0754607662563558,93.42652659807064,92.35106583181428,0.5191127890514299,-2.8501675498926757,-2.890300491519568,-0.04013294162689229,29.571042945993455,71.3,0.004225352112676016
090930,2.1777457112663114,95.61768439871375,93.43993868744744,0.6274472802754829,-2.863748044683483,-2.9180700238467097,-0.054321979163226786,29.949640607777013,71.3,0.0028129395218003217
090940,2.4256783855744857,97.07845626580917,94.65277788023468,0.7309596793208932,-2.8792034889563127,-2.9410252660476317,-0.061821777091318975,37.33270637638088,71.3,0.001404494382022392
090950,-1.4373528390559045,92.49674862165081,93.93410146070671,0.6929712911893577,-2.896239405936438,-2.9643830738569363,-0.06814366792049853,38.40083487887816,71.3,0.001404494382022392
091000,-6.698253438256131,83.8867213033225,90.58497474157863,0.5183788878416494,-2.917236738092137,-3.001226066714935,-0.08398932862279773,37.31342715241185,71.2,0.0014064697609002606
091010,-18.662551470686495,62.5911475355489,81.2536990062354,0.2120141342756063,-2.9447886739751405,-3.054996417507155,-0.11020774353201457,35.88769496238913,71.2,0.004231311706629015
091020,-26.350844877246303,41.72743169036593,68.07827656761224,0.05652911249290251,-2.9792346360224093,-3.117018484211485,-0.13778384818907563,35.38086539047353,71.2,0.005649717514124374
091030,-22.395548071578467,34.48495446024452,56.88050253182299,0.1789751318763907,-3.017219220429264,-3.169157558056682,-0.15193833762741793,36.5362451658058,71.2,0.004231311706629015
091040,-13.704799705550961,36.32330297349654,50.0281026790475,0.2872074956448041,-3.0554647006208704,-3.2084466213872957,-0.15298192076642536,37.08682032314063,71.3,0.004225352112676016
091050,-12.763933797810601,30.882201982331594,43.646135780142195,0.13181433010074434,-3.0944978958090643,-3.2506306765618405,-0.15613278075277615,36.21683559016238,71.3,0.005641748942171953
091100,-10.92755630572482,27.254801321554964,38.182357627279785,0.11767474699928725,-3.1345238617953024,-3.2946277257402556,-0.16010386394495324,35.380747814992986,71.4,0.007052186177715091
091110,-4.452771164161966,31.503200881036832,35.9559720451988,0.2447289156626286,-3.172840659527285,-3.326107850455216,-0.15326719092793084,35.84317532214713,71.5,0.007042253521126761
091120,1.141885694772732,37.668800587357886,36.526914892585154,0.22586109542628788,-3.209541676248878,-3.3563457431352504,-0.14680406688637238,34.685092179328805,71.5,0.007042253521126761
091130,7.205227369695237,47.334755947128,40.129528577432765,0.21171489061396115,-3.2442377801961664,-3.383022195985319,-0.13878441578915268,35.44346224667149,71.5,0.007042253521126761
091140,16.506872480435042,64.88983729808533,48.38296481765028,0.1975726785210282,-3.2771572536709335,-3.4088351475700023,-0.1316778938990688,33.07354546455011,71.5,0.007042253521126761
091150,18.806840031826624,76.59322486539021,57.78638483356359,0.1834344574572897,-3.308461283363526,-3.4336774021338954,-0.12521611877036953,33.07354546455011,71.5,0.007042253521126761
091200,17.739398940019925,84.39548324359347,66.65608430357355,0.30566658829060095,-3.3369180801392178,-3.4507452672419845,-0.11382718710276674,33.70415138256655,71.5,0.005625879043600643
091210,15.29393635032585,89.59698882906231,74.30305247873646,0.28208744710858763,-3.363178463744223,-3.468219998164244,-0.10504153442002107,28.331968259362668,71.7,0.008438818565400965
091220,12.507737827092285,93.06465921937487,80.55692139228259,0.2632321143179278,-3.387256924319911,-3.4835707666226625,-0.09631384230275142,29.984912514755905,71.7,0.008438818565400965
091230,9.879678724867105,95.37643947958324,85.49676075471614,0.3759398496240588,-3.4083220516397383,-3.492582560919047,-0.0842605092793085,29.928244716137783,71.7,0.007022471910112359
091240,7.613910376670688,96.91762631972216,89.30371594305147,0.3476463403175839,-3.427301169557045,-3.5032176412262714,-0.07591647166922666,18.635553156129376,71.8,0.008426966292134751
091250,5.760912180064409,97.94508421314809,92.18417203308368,0.32408059743554174,-3.4443928835601647,-3.512759739572644,-0.06836685601247927,20.896188374228515,71.9,0.009831460674157343
091300,4.297256072676703,98.63005614209872,94.33280006942202,0.4366812227074067,-3.4588816683851564,-3.5168368076851237,-0.05795513929996732,19.135154862241606,71.9,0.008415147265077258
091310,3.16926935020696,99.08670409473247,95.91743474452551,0.40839318405857206,-3.4713122391410165,-3.521034522164456,-0.049722283023439395,19.76118677652451,72.0,0.009817671809256702
091320,-3.23975467646963,91.05780272982105,94.29755740629068,0.38012107560185276,-3.4821030191050877,-3.5252661389613706,-0.04316311985628296,21.58424222799036,72.0,0.009817671809256702
