time,KD,K,D,Bias,MACD,DIF,OSC,MFI,highPrice,increasePercent
090540,-5.85519396662437,8.883431857945734,14.738625824570104,-0.420350775474736,,,,29.85919194753781,68.8,0.0014556040756913292
090550,-5.877558612848631,5.922287905297155,11.799846518145786,-0.4107272287992446,,,,25.80536482487348,68.7,0.0
090600,-5.234436387520677,3.94819193686477,9.182628324385448,-0.5364651297665923,,,,24.44000331363489,68.7,0.0014577259475219903
090610,-4.367000244317067,2.6321279579098467,6.999128202226914,-0.5124238615489022,,,,21.0444081318427,68.6,0.0
090620,-3.4962508201913445,1.7547519719398976,5.251002792131242,-0.48837096852186146,,,,20.51230603869098,68.6,0.0
090630,-2.7207787627808737,1.1698346479599318,3.8906134107408055,-0.45949214026605745,-5.745211192117566,-3.5939455799526883,2.1512656121648774,20.51230603869098,68.6,0.0
090640,-2.073815763622789,0.7798897653066211,2.85370552892941,-0.5709309076833922,-5.270816642183365,-3.3732384424465636,1.8975781997368015,19.53039562951517,68.6,0.0014598540145984572
090650,-1.5558526791499974,0.519926510204414,2.0757791893544115,-0.5372440830550173,-4.858423922145786,-3.208853041995468,1.6495708801503177,10.720200809905776,68.6,0.0014598540145984572
090700,-1.1527743439232014,0.34661767346960937,1.4993920173928108,-0.5035344243245617,-4.504386515866773,-3.0882368907507214,1.4161496251160512,7.927896083427015,68.6,0.0014598540145984572
090710,-0.8455423789420475,0.23107844897973956,1.076620827921787,-0.4698019082675307,-4.204166698564259,-3.0032874293542022,1.2008792692100565,7.927896083427015,68.7,0.0029197080291971217
090720,-0.6150456857346404,0.15405229931982636,0.7690979850544667,-0.44087011288209876,-3.952783367003543,-2.9472500407606788,1.005533326242864,7.927896083427015,68.8,0.004379562043795579
090730,-0.4442643014497216,0.10270153287988423,0.5469658343296059,-0.6978772899098428,-3.747819634050622,-2.9279647022389383,0.8198549318116837,6.684945064643955,68.8,0.007320644216691069
