time,KD,K,D,Bias,MACD,DIF,OSC,MFI
090540,-0.9565271315677428,29.60673328039916,30.5632604119669,-0.146773353534425,,,,62.63017790330945
090550,7.597855998125745,41.960044409155515,34.36218841102977,-0.00946880030301318,,,,66.86025224461787
090600,3.1481904263452236,39.0844740505476,35.936283624202375,-0.15150080484804943,,,,64.28181664431159
090610,15.635577161886232,59.38964936703172,43.75407220514549,-0.014202528050000161,,,,63.985297976594886
090620,19.448240470806,72.92643291135448,53.47819244054848,-0.018935807612197618,,,,61.63682075544988
090630,18.981841889125228,81.95095527423632,62.96911338511109,0.11834319526626545,-5.708015592950931,-3.4417869327707393,2.2662286601801913,67.76179613906137
090640,9.258052679957245,76.85619240504695,67.59813972508971,-0.02366863905325309,-5.206288975593564,-3.199382506164099,2.006906469429465,65.03525048205657
090650,11.315103474405504,84.57079493669796,73.25569146229246,0.11360408974720829,-4.76748652389749,-3.0122767171131954,1.7552098067842943,63.37041348682793
090700,10.972114552559674,89.71386329113197,78.7417487385723,0.1088654328584093,-4.38900720765071,-2.8750899426635925,1.5139172649871178,62.394719909417546
090710,9.600551192566016,93.14257552742131,83.5420243348553,0.10886543285842948,-4.066921143987386,-2.77857688933409,1.2883442546532962,62.394719909417546
090720,-6.8905752480870035,73.2061614627248,80.0967367108118,-0.1704061346208528,-3.79878662000983,-2.726248524099603,1.072538095910227,58.337147012519246
090730,-9.750641601551607,65.47077430848438,75.22141591003599,-0.02366863905325309,-3.5781765976296027,-2.695736508108695,0.8824400895209079,50.42043613970713
090740,-9.938377580696809,60.313849538990766,70.25222711968757,-0.018935807612197618,-3.399071679049438,-2.68265200472878,0.7164196743206581,47.500453055186206
090750,-8.917551618017256,56.87589969266169,65.79345131067895,-0.014202528050000161,-3.256826351658648,-2.687845042095489,0.5689813095631591,42.734625058068715
090800,-7.473012121491088,54.58393312844231,62.0569452499334,-0.00946880030301318,-3.1460259842480403,-2.7028245146056094,0.4432014696424309,42.066700004785545
090810,-6.00065988731378,53.055955418962725,59.056615306276505,-0.004734624307577072,-3.0623270917132626,-2.72753152157415,0.33479557013911254,38.042951968256716
090820,-4.679541129088996,52.037303612643,56.716844741732,-0.004734624307577072,-3.001777324348778,-2.7595782548908403,0.2421990694579379,38.042951968256716
090830,-3.572428222201431,51.35820240842985,54.93063063063128,-2.018587317500284e-14,-2.9612726336518524,-2.799253870864149,0.16201876278770344,36.116354880676454
090840,-2.6834415722290146,50.90546827228775,53.58890984451676,0.004735072683341195,-2.937462823346613,-2.842223582125655,0.09523924122095817,35.68040086781323
090850,9.120934891338933,67.27031218152516,58.14937729018622,0.004735072683341195,-2.927427149468235,-2.88728445395472,0.04014269551351468,35.68040086781323
090900,13.353887220553702,78.18020812101676,64.82632090046306,0.004735072683341195,-2.928635756622377,-2.9334701852389458,-0.004834428616568687,35.68040086781323
090910,13.751434120143188,85.45347208067784,71.70203796053465,0.004735072683341195,-2.938910782007113,-2.9800108835460577,-0.0411001015389445,35.68040086781323
090920,-9.822037715610719,56.96898138711856,66.79101910272928,-0.1278590708907967,-2.9572859238213764,-3.0307864910784303,-0.0735005672570539,32.134031868842555
090930,-19.207798785322375,37.97932092474571,57.18711971006808,-0.11839924224490342,-2.982245416309626,-3.0820833862626245,-0.09983796995299832,31.691496857391186
090940,-21.245048284602856,25.319547283163804,46.56459556776666,-0.11366865586820245,-3.0115422774869236,-3.1287297221961126,-0.11718744470918896,26.712224749284758
090950,2.432290636228359,50.2130315221092,47.78074088588084,0.02841716396699004,-3.043022722323627,-3.1689445016704383,-0.12592177934681148,27.61456782791832
091000,-9.536924358538691,33.4753543480728,43.01227870661149,-0.11366865586820245,-3.0769403409236697,-3.212610815323842,-0.13567047440017221,23.806214082789182
091010,-13.796917205264194,22.3169028987152,36.11382010397939,-0.11366865586818228,-3.112805408507952,-3.2562656788450823,-0.14346027033713016,12.734018033751923
091020,-14.157256558779507,14.877935265810132,29.03519182458964,-0.11366865586818228,-3.149680981683644,-3.2971832743864127,-0.1475022927027685,12.47301409871585
091030,-12.744378876033032,9.918623510540087,22.66300238657312,-0.11366865586818228,-3.186394065271707,-3.3332463996239596,-0.14685233435225253,13.04879061503324
091040,-10.700391141919816,6.612415673693391,17.312806815613207,-0.11366865586816212,-3.2230291691475066,-3.369569584650705,-0.1465404155031984,9.862393879340871
091050,-8.603019799878409,4.408277115795594,13.011296915674002,-0.10893762137074152,-3.258664972376813,-3.4012081852940383,-0.1425432129172255,11.732210926976038
091100,-6.714963670095738,2.9388514105303956,9.653815080626133,-0.10893762137074152,-3.293141333785502,-3.4310467794202566,-0.13790544563475482,11.666086858084498
091110,-5.129720537959469,1.9592342736869304,7.088954811646399,-0.24158021884323932,-3.3281349530375786,-3.4681094300458852,-0.13997447700830667,11.415637012881504
091120,7.255912024984692,17.972822849123435,10.716910824138743,-0.094741828517285,-3.3619077994491384,-3.496999185095376,-0.13509138564623768,14.883228679199064
091130,11.954425161294907,28.648548566081104,16.694123404786197,-0.08527572484364422,-3.394249851142357,-3.523618057915229,-0.12936820677287209,14.642684350533557
091140,12.714383759511122,35.76569904405288,23.051315284541758,-0.08054200028423306,-3.424582043069775,-3.5459108107794464,-0.12132876770967149,14.775855002976314
091150,0.5283227187734418,23.84379936270192,23.315476643928477,-0.20849128127364405,-3.4543699704445276,-3.573521679943539,-0.11915170949901155,12.497322626201154
091200,6.16470417635886,32.562532908466764,26.397828732107904,-0.05686664771108593,-3.4822569591368415,-3.593804913906098,-0.11154795476925639,12.344369935904481
091210,7.984795471245839,38.37502193897666,30.39022646773082,-0.047393364928887065,-3.508321084646602,-3.6125775866856458,-0.10425650203904357,11.247072143481702
091220,7.9065254388349615,42.250014625983255,34.34348918714829,-0.047393364928887065,-3.5321987173217417,-3.627709248022299,-0.09551053070055726,16.538297738880118
091230,18.104347042338134,61.500009750655494,43.39566270831736,-0.04265605004972662,-3.5546170178536194,-3.64429021998113,-0.08967320212751062,16.509560269617168
091240,20.625118083635314,74.33333983377032,53.70822175013501,-0.0379182860934341,-3.575162282136836,-3.6573433392697012,-0.08218105713286539,15.518149461296801
091250,19.453780981585695,82.88889322251354,63.43511224092785,-0.033180072996130426,-3.594072730446216,-3.669714523683737,-0.07564179323752107,13.46208739394828
091300,-5.450566728390328,55.25926214834236,60.709828876732686,-0.16591609386105477,-3.612886427498951,-3.6881412157098907,-0.07525478821093978,13.177555191133735
091310,6.3086750369970375,70.17284143222824,63.8641663952312,-0.018962738219381638,-3.630293674750747,-3.699922663757931,-0.0696289890071844,14.505712108122523
091320,10.834040817502867,80.11522762148549,69.28118680398262,-0.014222727919181765,-3.645951236665983,-3.7085814843269276,-0.0626302476609446,14.456074638220414
091330,-10.580690037550418,53.41015174765699,63.99084178520741,-0.14698212507701452,-3.661492329503713,-3.723656700854633,-0.0621643713509199,14.05148239975695
091340,-18.922715968957384,35.60676783177132,54.529483800728705,-0.27503793626704365,-3.6783676941227363,-3.7458691525988286,-0.06750145847609224,14.039415135501628
091350,-9.416647941919983,40.40451188784873,49.82115982976871,-0.1233045622687727,-3.6946961391841784,-3.7600099194299474,-0.06531378024576906,15.198290311598356
091400,-4.145434603023354,43.60300792523367,47.74844252825702,-0.11383039271483224,-3.710182347301893,-3.7721271797727525,-0.06194483247085936,14.951516126316946
091410,-1.3420692742889315,45.735338616823626,47.07740789111256,-0.10435442557628681,-3.724201356562254,-3.780277393603697,-0.05607603704144326,15.896473429574115
091420,0.0529896800695866,47.15689241121693,47.10390273114734,-0.099615767752923,-3.7373012928760145,-3.7897010381310565,-0.052399745255041985,12.73328256507827
091430,-10.443982971335146,31.437928274144618,41.88191124547976,-0.23245884529625732,-3.750295307609064,-3.8022713665412624,-0.05197605893219848,12.62119385962616
091440,-2.8377504862547767,37.62528551609759,40.46303600235237,-0.08539709649870206,-3.7618792466804614,-3.808215002966051,-0.046335756285589724,16.039717718089832
091450,-10.25300821663598,25.083523677398393,35.33653189403437,-0.21352313167260595,-3.7730729661338414,-3.817847843947362,-0.04477487781352085,15.729215906621079
091500,-12.409455183845854,16.722349118265594,29.131804302111448,-0.20405257912968852,-3.783618312883177,-3.8257996998805197,-0.04218138699734286,10.6996875937281
091510,10.233174517821524,44.48156607884373,34.2483915610222,-0.056947608200424035,-3.792465999468148,-3.8278567458080346,-0.03539074633988637,13.846405864384522
091520,19.159546105471293,62.98771071922914,43.82816461375785,-0.05220445161593783,-3.7999195036229185,-3.8297335202420015,-0.029814016619083006,13.719608998469312
091530,20.9979839104855,75.3251404794861,54.32715656900059,-0.047460844803014574,-3.8057764186663134,-3.8292040788398936,-0.02342766017358011,13.93435131704696
091540,-2.7402641662287905,50.216760319657396,52.95702448588619,-0.18036833111828152,-3.811772541754625,-3.8357570341078713,-0.02398449235324618,13.826960991291628
091550,-12.986122848520836,33.477840213104926,46.46396306162576,-0.17089148390772507,-3.817636389570416,-3.8410917808335796,-0.023455391263163428,13.55656947820411
091600,-16.096935279703878,22.31856014206995,38.41549542177383,-0.29910269192421846,-3.824537524669031,-3.8521420650634894,-0.027604540394458255,11.86405113734915
091610,-4.57985910693003,31.54570676137878,36.12556586830881,-0.15193239008641507,-3.831351699403136,-3.8586083983395554,-0.027256698936419355,10.620635783286545
091620,-10.063396462704194,21.03047117425252,31.093867636956713,-0.2801652500118596,-3.838706881899816,-3.8681276118865355,-0.029420729986719518,10.366483306927336
091630,-0.2712579027485873,30.686980782833828,30.958238685582415,-0.12822339364582336,-3.8451617877457567,-3.87098141112952,-0.025819623383763535,12.43215380625145
091640,-7.000167664684351,20.457987188555883,27.458154853240234,-0.25648332858363154,-3.8516352879465736,-3.877529288749841,-0.025894000803267314,10.83348151346506
091650,1.8981132927527824,30.305324792369404,28.407211499616622,-0.10924808815845911,-3.8568978256838697,-3.8779479766330525,-0.021050150949182722,11.155801053388387
091700,5.642003352418975,36.87021652824508,31.228213175826106,-0.0997577312241804,-3.861122547132271,-3.878021432925877,-0.016898885793605878,9.001014932776371
091710,6.679065228668506,41.246811018828865,34.56774579016036,-0.09026557081096383,-3.8644627520096595,-3.8778235715192153,-0.01336081950955581,9.001014932776371
091720,17.5089743704837,60.8312073458859,43.3222329754022,0.05701254275941598,-3.8657071265808174,-3.870684624865447,-0.004977498284629789,12.729770975918314
091730,9.265714614569248,57.22080489725607,47.955090282686825,-0.07602394754348807,-3.8659906749726316,-3.8671248685398893,-0.0011341935672577463,12.47476238373035
091740,4.5725197658773595,54.813869931502865,50.241350165625505,-0.0665272761832354,-3.8660770744124497,-3.8664226721717228,-0.0003455977592730086,12.366580944315459
091750,1.9785976369168168,53.209246621000716,51.2306489840839,-0.05702879954373802,-3.8655602418435118,-3.8634929115677608,0.0020673302757510115,12.587615909984379
091800,-10.505211935611165,35.47283108066714,45.978043016278306,-0.1901140684410134,-3.8664594856038073,-3.8700564606449888,-0.003596975041181505,10.148560177585665
091810,-3.775214863889815,40.31522072044358,44.09043558433339,-0.03802642836768099,-3.867282105916924,-3.8705725871693915,-0.0032904812524674476,10.392848602273943
091820,-0.36463673602590063,43.543480480294534,43.908117216320434,-0.02852253280088679,-3.8675382536448915,-3.868562844556763,-0.0010245909118715701,8.723450671065507
091830,1.1916909581387145,45.6956536535285,44.50396269538979,-0.023769907297339927,-3.867396173605755,-3.866827853449209,0.0005683201565460649,8.56372145636223
091840,1.7509820490853585,47.130435769017815,45.37945371993246,-0.02376990729731967,-3.867431235927481,-3.867571485214384,-0.00014024928690314908,8.470026416782488
091850,1.8050023062743819,48.086957179344026,46.281954873069644,-0.019016829894419038,-3.8675485442988227,-3.868017777784189,-0.00046923348536642706,8.407032362495627
091900,1.6284554976612355,48.72463811956149,47.096182621900255,-0.014263300527708883,-3.8672353227582867,-3.8659824365961413,0.0012528861621454723,8.875997197432241
091910,1.3690507496485935,49.14975874637314,47.780707996724544,-0.00950931913272118,-3.8666396174032656,-3.864256795983181,0.002382821420084724,8.070596783528586
