time,KD,K,D,Bias,MACD,DIF,OSC,MFI,highPrice,increasePercent
090540,19.101485171480917,49.06121106817078,29.95972589668986,0.06256918708189456,,,,66.08220742645864,69.3,0.0
090550,24.05405432139377,66.04080737878051,41.98675305738674,0.03849485131366334,,,,66.09379320406615,69.3,0.0
090600,23.582523463422405,77.36053825252034,53.77801478909794,0.019243721735807226,,,,63.594225545123145,69.3,0.0
090610,20.752673808388195,84.90702550168022,64.15435169329203,0.004810236182633207,,,,63.594225545123145,69.3,0.0
090620,17.18911020521874,89.93801700112014,72.7489067959014,-0.009619084263148895,,,,63.594225545123145,69.3,0.0
090630,13.695403025452464,93.29201133408009,79.59660830862762,-0.004809773459645172,-5.710156733887526,-3.4698951998235827,2.2402615340639436,63.594225545123145,69.3,0.0
090640,-11.601289390605046,62.19467422272005,73.7959636133251,-0.2790071194919866,-5.217655374161595,-3.2476499352578685,1.9700054389037263,42.73082624866611,69.3,0.0028943560057887534
090650,-21.555231643230044,41.46311614848003,63.01834779171008,-0.40415704387986834,-4.792553382700996,-3.0921454168585996,1.7004079658423965,37.87229254037906,69.1,0.0014492753623187582
090700,-23.584180239593366,27.642077432320022,51.22625767191339,-0.38498556304134374,-4.430401175976201,-2.9817923490770255,1.448608826899176,35.3408903375892,69.0,0.0
090710,-21.865470700244472,18.42805162154668,40.29352232179115,-0.36580670003848115,-4.125489166481919,-2.9058411285047896,1.2196480379771293,33.62701655672916,69.0,0.0
090720,-18.672103049395574,12.285367747697785,30.95747079709336,-0.35621449889283074,-3.8719330258061513,-2.85770846310308,1.0142245627030713,33.62701655672916,69.0,0.0
090730,-15.17815042130767,8.190245165131856,23.368395586439526,-0.346620450606558,-3.6639303171273645,-2.831919482412218,0.8320108347151467,33.62701655672916,69.0,0.0
090740,-11.93882142867886,5.460163443421237,17.398984872100097,-0.47187981510011506,-3.4972764333727904,-2.8306608983544947,0.6666155350182956,32.86222487995738,69.0,0.0014513788098692933
090750,-9.172583939879516,3.6401089622808245,12.81269290216034,-0.4527066075900381,-3.3666585069643196,-2.844186801330437,0.5224717056338823,28.882589604126025,69.0,0.0014513788098692933
090800,-6.923969062648748,2.426739308187216,9.350708370835964,-0.42872970759668483,-3.266709014524948,-2.8669110447674626,0.3997979697574854,21.13516991364112,69.0,0.0014513788098692933
090810,-5.155254776918547,1.617826205458144,6.77308098237669,-0.4095398699108621,-3.1926838115133043,-2.8965829994667303,0.296100812046574,21.13516991364112,69.0,0.0014513788098692933
090820,-3.7963534524919513,1.0785508036387625,4.874904256130714,-0.39034263408991765,-3.1404190843619766,-2.931360175756666,0.20905890860531073,21.13516991364112,69.0,0.0014513788098692933
090830,-2.7705802580254706,0.7190338690925083,3.489614127117979,-0.3711379958548341,-3.106283437176549,-2.9697408484348387,0.13654258874171044,21.13516991364112,69.0,0.0014513788098692933
090840,20.215383412629123,33.812689246061666,13.597305833432541,-0.21210952564600302,-3.0857820732322456,-3.0037766174550313,0.0820054557772143,26.13554097315121,69.0,0.0
090850,5.962991331516825,22.541792830707777,16.578801499190952,-0.33751205400195045,-3.0776656554703123,-3.045199984422581,0.03246567104773135,22.025343896433682,69.0,0.0014513788098692933
090900,21.18826248085393,48.36119522047184,27.172932739617913,-0.17842503737283458,-3.0787306250398103,-3.0829905033178022,-0.004259878277991902,23.745242717088004,69.0,0.0
090910,3.3785760493533203,32.24079681364789,28.86222076429457,-0.3038634061640772,-3.0882750807397374,-3.1264529035394446,-0.03817782279970716,22.71277910676632,69.0,0.0014513788098692933
090920,17.309984740980454,54.82719787576525,37.5172131347848,-0.14471780028944792,-3.1036030638755387,-3.1649149964187444,-0.06131193254320566,22.923220544131766,69.0,0.0
090930,21.578390299372465,69.88479858384349,48.306408284471026,-0.13026487190623476,-3.1231302864816195,-3.2012391769059434,-0.0781088904243239,19.78614212102167,69.0,0.0
090940,-1.144361707939133,46.58986572256232,47.734227430501456,-0.25575447570333903,-3.14739142498913,-3.2444359790191726,-0.09704455403004264,19.180739609458172,69.0,0.0014513788098692933
090950,-11.116211299195491,31.059910481708215,42.176121780903706,-0.23649790047785402,-3.1755283829853957,-3.2880762149704594,-0.11254783198506368,15.55089357088228,68.9,0.0
091000,-14.313009862065488,20.706606987805475,35.019616849870964,-0.35724630684565706,-3.2076360082770305,-3.336066509443569,-0.1284305011665383,12.102159940293745,68.9,0.0014534883720931473
091010,-3.032363683110752,30.471071325204832,33.503435008315584,-0.1979624354208166,-3.24125650156682,-3.3757384747259778,-0.13448197315915777,12.228991505064897,68.9,0.0
091020,-8.792924972119355,20.314047550136554,29.10697252225591,-0.3187481889307841,-3.276483185125474,-3.4173899193600903,-0.14090673423461642,11.3696177632566,68.9,0.0014534883720931473
091030,-10.376182770332136,13.542698366757701,23.918881137089837,-0.29948797217663775,-3.312766459305012,-3.4578995560231647,-0.14513309671815255,10.936875627379237,68.8,0.0
091040,-9.926943706167581,9.028465577838467,18.95540928400605,-0.41553923463472536,-3.3505237532409713,-3.5015529289848075,-0.15102917574383623,10.767080377757154,68.9,0.002911208151382865
091050,-8.62428815474249,6.018977051892311,14.643265206634801,-0.5268500169172382,-3.3903097647078346,-3.5494538105752866,-0.159144045867452,10.325342237636889,69.0,0.005830903790087547
091100,-7.087075892471063,4.012651367928207,11.09972726039927,-0.49318247751670663,-3.430939211774641,-3.593457000041866,-0.16251778826722507,6.80969774212943,69.0,0.005830903790087547
091110,-5.616417565631421,2.675100911952138,8.291518477583558,-0.45949214026603685,-3.4710862045222837,-3.631674175512856,-0.16058797099057243,6.684054449570155,69.0,0.005830903790087547
091120,-4.33874524641031,1.7834006079680917,6.122145854378402,-0.5661199012919155,-3.5111996426176377,-3.671653394999055,-0.16045375238141713,6.600235419181075,69.0,0.0072992700729927005
091130,-3.2888080771553385,1.1889337386453944,4.477741815800733,-0.527615083014641,-3.550132736572184,-3.70586511239037,-0.1557323758181859,4.4841656383488555,69.0,0.0072992700729927005
091140,3.0988093399748475,9.125955825763004,6.0271464857881565,-0.3582841096155547,-3.5862424042478978,-3.730681074950752,-0.1444386707028542,6.770207003330725,69.0,0.005830903790087547
091150,7.445290117220733,17.195081661619255,9.749791544398523,-0.33898305084743846,-3.6194568233291906,-3.7523144996543607,-0.1328576763251701,6.732533585139052,69.0,0.005830903790087547
091200,8.549804894083266,22.574498885523422,14.024693991440156,-0.31967451322287815,-3.6498070483159006,-3.7712079482627416,-0.121400899946841,6.732533585139052,69.0,0.005830903790087547
091210,11.79442573260507,31.71633259034776,19.92190685774269,-0.3003584923941226,-3.676944797103514,-3.7854957922539683,-0.10855099515045419,7.678342139929228,69.0,0.005830903790087547
091220,23.037098801659432,54.477555060231836,31.440456258572404,-0.2810349840100502,-3.7012044852593915,-3.7982432378829003,-0.0970387526235088,6.934685773036804,69.0,0.005830903790087547
091230,25.474164743276994,69.65170337348789,44.1775386302109,-0.26170398371616527,-3.7228912979399915,-3.8096385486623916,-0.08674725072240008,6.934685773036804,69.0,0.005830903790087547
091240,23.72684241252069,79.76780224899193,56.04095983647124,-0.24720081430852606,-3.742281965039962,-3.8198446334398426,-0.07756266839988069,6.934685773036804,69.0,0.005830903790087547
091250,20.31393888634892,86.51186816599461,66.19792927964569,0.04847309743096443,-3.7569338002967023,-3.8155411413236635,-0.05860734102696119,12.070574090383602,69.0,0.002906976744186088
091300,16.539988554011586,91.00791211066307,74.46792355665148,0.1938923897237544,-3.7659641753471154,-3.802085675548767,-0.036121500201651724,14.544098553495587,69.0,0.0014513788098692933
091310,13.024900789193708,94.00527474044205,80.98037395124834,0.3344481605351643,-3.7695299139757794,-3.783792868490437,-0.014262954514657533,14.81437152027641,69.0,0.0
091320,10.015428361586473,96.00351649362803,85.98808813204155,0.32958511050800054,-3.769343575180635,-3.768598220000058,0.0007453551805767233,15.867242690811509,69.0,0.0
091330,2.0095041313629167,89.00234432908593,86.99284019772301,0.18417991469565764,-3.7684679875636222,-3.764965637095571,0.003502350468051141,15.5441681623536,69.0,0.0014513788098692933
091340,-1.7719626522212053,84.3348962193912,86.1068588716124,0.18903591682423138,-3.767971234453905,-3.7659842220150352,0.001987012438869673,13.400564875210819,68.9,0.0
091350,-3.2557298169006685,81.22326414626139,84.47899396316205,0.18903591682423138,-3.7680578817086534,-3.7684044707276456,-0.00034658901899220496,13.15153060161957,68.9,0.0
091400,-3.55343413265814,79.14884276417484,82.70227689683298,0.19389238972373368,-3.768825366946291,-3.771895307896841,-0.003069940950550354,13.15153060161957,68.9,0.0
091410,-8.846476702699832,69.43256184278323,78.27903854548306,0.05332299190459316,-3.7716434761183217,-3.7829159128064447,-0.011272436688122944,12.907054901145514,68.9,0.0014534883720931473
091420,-21.327109322418387,46.288374561855484,67.61548388427387,0.06302419159352646,-3.775918360932136,-3.793017900187394,-0.017099539255257756,12.652743940748167,68.9,0.0014534883720931473
091430,-13.393267228690462,47.52558304123817,60.91885026992863,0.2133229904004781,-3.7802942629716836,-3.797797871129873,-0.017503608158189632,14.649236409388692,68.9,0.0
091440,-8.37897438384578,48.35038869415996,56.72936307800574,0.21332299040045744,-3.7843497544252473,-3.8005717202395033,-0.016221965814255945,15.055863935536237,68.9,0.0
091450,-5.2194026323763865,48.90025912944115,54.11966176181754,0.21332299040045744,-3.7882744068231524,-3.8039730164147727,-0.015698609591620283,14.90530465930729,68.9,0.0
091500,7.875896216317713,65.9335060862941,58.05760986997639,0.2084646337324622,-3.7921849536508088,-3.807827140961436,-0.015642187310627165,14.90530465930729,68.9,0.0
091510,12.820929458368667,77.2890040575294,64.46807459916073,0.2084646337324622,-3.796146387705422,-3.811992123923872,-0.015845736218450313,14.90530465930729,68.9,0.0
091520,13.594174292794804,84.85933603835292,71.26516174555812,0.20360674810932528,-3.800187748711112,-3.816353192733871,-0.01616544402275899,14.90530465930729,68.9,0.0
091530,12.427374853340325,89.9062240255686,77.47884917222828,0.19874933346256501,-3.8043138372223,-3.820818191267051,-0.016504354044751146,14.90530465930729,68.9,0.0
091540,10.527977896544968,93.27081601704573,82.74283812050076,0.18903591682416926,-3.8085138163873165,-3.8253137330473805,-0.016799916660064085,14.90530465930729,68.9,0.0
091550,-13.708196072757957,62.18054401136382,75.88874008412178,0.0339262346725603,-3.81411360165137,-3.8365127427075834,-0.022399141056213434,14.649377264424771,68.9,0.0014534883720931473
091600,-0.7344738288083761,74.78702934090921,75.52150316971759,0.1647606125217806,-3.8196221885848436,-3.8416565363187374,-0.02203434773389379,15.87744914579568,68.9,0.0
091610,-17.108989072740968,49.85801956060614,66.9670086333471,0.009690861517538781,-3.8258870282801203,-3.850946387061228,-0.025059358781107655,15.732965730396174,68.9,0.0014534883720931473
091620,-22.485552617517563,33.23867970707076,55.72423232458832,-0.1453488372093147,-3.834287913300008,-3.8678914533795563,-0.033603540079548466,14.24080682847314,68.8,0.0014556040756913292
091630,-22.37674167991632,22.15911980471384,44.53586148463016,-0.15502373800990696,-3.844222621893563,-3.8839614562677838,-0.039738834374220655,13.582125585713612,68.7,0.0
091640,-19.842076632102845,14.772746536475893,34.61482316857874,-0.15986048539458453,-3.854764483206255,-3.896931928457022,-0.04216744525076699,9.61558231963194,68.7,0.0
091650,-16.51088365172987,9.848497690983928,26.3593813427138,-0.16469676419300125,-3.8652768229159182,-3.90732618175457,-0.042049358838651685,9.61558231963194,68.7,0.0
091700,-13.195810810260785,6.565665127322618,19.761475937583402,-0.16953257447324907,-3.8753381737144412,-3.9155835769085314,-0.0402454031940902,9.61558231963194,68.7,0.0
091710,-2.848836494393346,15.488221195993383,18.33705769038673,-0.17436791630340678,-3.885133795737268,-3.924316283828574,-0.03918248809130631,9.584338930185325,68.7,0.0
091720,2.0663561453692196,21.43659190844056,19.37023576307134,-0.17920278975153994,-3.893876531085681,-3.928847472479333,-0.03497094139365231,7.379868859469482,68.7,0.0
091730,-3.386116327185091,14.291061272293705,17.677177599478796,-0.32450234900955593,-3.902900587032943,-3.9389968108219904,-0.03609622378904742,6.9235073759466985,68.7,0.0014577259475219903
