time,KD,K,D,Bias,MACD,DIF,OSC,MFI
090840,-12.00923802643628,4.874418884963388,16.88365691139967,0.07982857863116691,-2.3945208808911014,-2.2933312211622905,0.10118965972881089,72.60076805703181
090850,-9.089362880949384,3.249612589975592,12.338975470924975,-0.06301197227472863,-2.3872678367264095,-2.358255660067641,0.02901217665876832,69.4648526346891
090900,-6.781711385071942,2.1664083933170613,8.948119778389003,-0.19742092661820318,-2.3959003743552705,-2.430430524870715,-0.034530150515444724,65.09542652877487
090910,-5.002565010785085,1.4442722622113742,6.44683727299646,-0.20580452769958343,-2.416877056268324,-2.5007837839205393,-0.08390672765221519,64.22138205469471
090920,-3.6559927321259176,0.9628481748075828,4.6188409069335,-0.21418672042330017,-2.4468371063501264,-2.5666773066773345,-0.1198402003272081,48.32421297851352
090930,-2.6512947491522967,0.6418987832050551,3.2931935323573516,-0.22256750514420776,-2.4831348472224217,-2.628325810711601,-0.14519096348917948,48.32421297851352
090940,-1.9101740068137656,0.4279325221367034,2.338106528950469,-0.23094688221704124,-2.523697057442304,-2.685945898321833,-0.16224884087952907,48.32421297851352
090950,-1.368545453906222,0.28528834809113557,1.6538338019973577,-0.36110178031571233,-2.568254435808605,-2.7464839492738093,-0.17822951346520455,46.3117125445834
091000,-0.9757610466244004,0.19019223206075703,1.1659532786851574,-0.36110178031573015,-2.6154374354462444,-2.8041694339968046,-0.18873199855056022,42.68709468202843
091010,-0.6927723048742129,0.12679482137383802,0.819567126248051,-0.352733686067003,-2.6636963107491782,-2.8567318119609126,-0.1930355012117344,36.40697904354504
091020,-0.4900248302214393,0.084529880915892,0.5745547111373313,-0.34436418612463426,-2.7118933202763382,-2.904681358384977,-0.19278803810863865,36.40697904354504
091030,-0.3454676381289355,0.056353253943928,0.4018208920728635,-0.33599328013439617,-2.759208742106412,-2.948470429426706,-0.18926168732029414,36.40697904354504
091040,-0.2428347040734965,0.03756883596261866,0.2804035400361152,-0.3234342840341,-2.8050671632863264,-2.988500848005984,-0.18343368471965737,36.40697904354504
091050,-0.17023843292957958,0.025045890641745772,0.19528432357132536,-0.4327185648867616,-2.8504259377344474,-3.03186103552693,-0.18143509779248257,33.87575241998887
091100,-0.11905804209566323,0.016697260427830513,0.13575530252349374,-0.41598386486825184,-2.8944694433711033,-3.070643465917726,-0.17617402254662284,31.18298501386198
091110,11.028028580729249,16.67779817361737,5.649769592888119,-0.2731666316452882,-2.935757592686598,-3.1009101899485785,-0.16515259726198028,41.39280855965269
091120,25.86806390412675,44.45186544907824,18.58380154495149,-0.25639947879448405,-2.973881707370184,-3.12637816610453,-0.1524964587343458,41.24934472474428
091130,29.58940583628933,62.96791029938549,33.37850446309616,-0.23962668684573535,-3.0095594862287567,-3.152270601663048,-0.14271111543429127,38.43389250599818
091140,5.733401602107229,41.97860686625699,36.24520526414976,-0.34479858716673806,-3.0437389678079145,-3.1804568941245464,-0.13671792631663182,36.338439688412926
091150,-5.506311568874516,27.98573791083799,33.492049479712506,-0.32384236867558536,-3.076571401214511,-3.2079011348408955,-0.13132973362638456,30.242889917846867
091200,-9.889927248324781,18.657158607225327,28.547085855550108,-0.3028773346794305,-3.107252490092579,-3.2299768456048525,-0.12272435551227368,31.06945508004162
091210,-10.739320078266594,12.438105738150217,23.17742581641681,-0.2819034796145685,-3.1362158447954287,-3.2520692636068276,-0.11585341881139888,27.695921871172644
091220,-9.923570216211111,8.292070492100144,18.215640708311255,-0.37878787878785736,-3.164657269706784,-3.2784229693522065,-0.11376569964542238,23.908612833234088
091230,-8.458395809051884,5.52804699473343,13.986442803785314,-0.3536246526900568,-3.1923990430042704,-3.3033661361942137,-0.11096709318994336,22.013756474918267
091240,-6.867385427086463,3.6853646631556196,10.552750090242082,-0.32844871147042815,-3.218857058722166,-3.3246891215937495,-0.10583206287158342,21.45889282986036
091250,2.010180530871441,13.568020886549242,11.5578403556778,-0.3032600454890004,-3.2441209220297944,-3.3451763752603085,-0.10105545323051413,20.206995518473022
091300,5.7324120087559045,20.156458368811656,14.424046360055751,-0.2780586450960373,-3.267356934599091,-3.3603009848762753,-0.09294405027718433,23.524304283336562
091310,-0.6576049650097637,13.437638912541104,14.095243877550867,-0.3750684816047877,-3.2898882091806527,-3.3800133075069,-0.09012509832624716,22.911110354714566
091320,-3.4245452905711975,8.958425941694069,12.382971232265266,-0.3456706854396854,-3.311191153957193,-3.3964029330633565,-0.08521177910616329,22.792337568191527
091330,-4.273791514090592,5.972283961129379,10.246075475219971,-0.3162555344718712,-3.3314021470278252,-3.4122461193103533,-0.08084397228252804,21.869950568191513
091340,6.934742554800534,20.648189307420772,13.713446752620237,-0.16870518768454762,-3.3488255295168656,-3.4185190594730273,-0.06969352995616163,22.737348387382752
091350,0.0346751904401863,13.765459538280513,13.730784347840327,-0.274203754482215,-3.3647408343826184,-3.4284020538456303,-0.06366121946301195,15.504051301284179
091400,-3.035874214879989,9.176973025520342,12.21284724040033,-0.2573731066200095,-3.37954922546269,-3.4387827897829766,-0.05923356432028637,9.463837468714502
091410,-4.063243482257847,6.117982017013561,10.181225499271408,-0.24053677680724175,-3.3930802582584,-3.4472043894412394,-0.05412413118283954,8.986362407000755
091420,-4.068380547508245,4.07865467800904,8.147035225517286,-0.223694762166089,-3.4052632227312434,-3.4539950806226187,-0.04873185789137535,8.986362407000755
091430,-3.6186214045630614,2.7191031186726935,6.337724523235755,-0.32928064842962695,-3.4174428535737924,-3.4661613769439867,-0.04871852337019433,8.8183160977853
091440,-3.0166594071915283,1.8127354124484623,4.82939481963999,-0.3082379766077189,-3.429544653846389,-3.4779518549367765,-0.04840720109038754,8.67763714828385
091450,-2.4139363631162327,1.2084902749656414,3.622426638081874,-0.2913974407703078,-3.4410522667155425,-3.4870827181921555,-0.046030451476613,8.591113001989072
091500,-1.8778443031809642,0.8056601833104275,2.6835044864913917,-0.27455121436112484,-3.4516469698295604,-3.4940257822856324,-0.042378812456072,8.591113001989072
091510,5.9764756089959095,11.648217899985255,5.671742290989346,-0.2576992944953559,-3.461601420908198,-3.5014192252227474,-0.0398178043145494,8.379645453455808
091520,1.3958242060005492,7.765478599990169,6.36965439398962,-0.36339051804273764,-3.4715486661361545,-3.5113376470479807,-0.039788980911826144,6.754164384152801
091530,-0.7951124404418941,5.176985733326779,5.972098173768673,-0.34233548877898046,-3.4814195882026038,-3.5209032764684025,-0.03948368826579873,6.360675231166738
091540,-1.6805162343672135,3.4513238222178524,5.131840056585066,-0.32127155901249094,-3.490706207723032,-3.5278526858047456,-0.037146478081713674,5.375978007098269
091550,-1.887305005626554,2.3008825481452346,4.1881875537717885,-0.3044140030441156,-3.4990995970810186,-3.5326731545129633,-0.03357355743194468,5.375978007098269
091600,-1.7695105700055325,1.5339216987634896,3.303432268769022,-0.28755074424897603,-3.5059851028517457,-3.533527125934654,-0.02754202308290843,7.195363225419754
091610,-1.5205452019511303,1.0226144658423264,2.5431596677934567,-0.26646364674532896,-3.51193570356522,-3.5357381064191173,-0.02380240285389723,6.839111463233664
091620,-1.240944460376826,0.6817429772282175,1.9226874376050436,-0.2453676283949326,-3.5168998165575704,-3.536756268526972,-0.019856451969401334,6.5953153903392945
091630,-0.9787947463019324,0.454495318152145,1.4332900644540774,-0.22426268353571044,-3.520885509913195,-3.5368282833356943,-0.01594277342249928,6.5953153903392945
091640,21.468693431764898,33.63633021210143,12.167636780336528,-0.08463817181544793,-3.5225938928776737,-3.5294274247355872,-0.006833531857913577,13.177793744959445
091650,29.05994446293184,55.75755347473428,26.69760901180244,-0.07195158081850768,-3.5222160980184163,-3.5207049185813872,0.0015111794370290532,15.727549345015433
091700,29.2049510920136,70.50503564982284,41.30008455780924,-0.05926176769381677,-3.5204283066367776,-3.5132771411102226,0.007151165526555037,15.464587143194052
091710,14.913292805827005,63.67002376654975,48.75673096072274,-0.0465687312136901,-3.5172836072097313,-3.504704809501547,0.012578797708184375,16.46716041394258
091720,18.015523255762503,75.78001584436649,57.764492588603986,0.08467400508047163,-3.512442298588025,-3.4930770641012003,0.0193652344868247,16.187518582807215
091730,17.392567538426903,83.85334389624433,66.46077635781742,0.08891146957958516,-3.506683758354132,-3.4836495974185624,0.02303416093556976,15.033547774852664
091740,15.183190826452531,89.23556259749621,74.05237177104368,0.09314929291219116,-3.500108975003772,-3.473809841602332,0.026299133401439967,15.996566314359086
091750,12.514224418191418,92.82370839833081,80.30948398013939,0.09738747512383508,-3.4937338993437312,-3.46823359670357,0.025500302640161454,15.55370214557469
091800,9.937547745831878,95.2158055988872,85.27825785305532,0.10162601626016045,-3.487753209586029,-3.4638304505552213,0.02392275903080776,15.152925954670721
091810,7.688186141912979,96.81053706592479,89.12235092401181,0.10162601626014237,-3.4818331651547236,-3.4581529874295,0.023680177725223572,15.354877099646288
091820,5.834226968847588,97.87369137728318,92.03946440843559,0.10162601626014237,-3.4762210589242826,-3.4537726340025188,0.0224484249217638,15.195868695345268
091830,4.361997673168801,98.58246091818877,94.22046324501997,0.10162601626014237,-3.471068537773534,-3.4504584531705405,0.020610084602993517,15.195868695345268
091840,3.2230071336261403,99.05497394545917,95.83196681183303,0.10586491636669197,-3.4664583024568834,-3.4480173611902813,0.018440941266602007,15.195868695345268
091850,2.358677212315385,99.3699826303061,97.01130541799071,0.10586491636669197,-3.462424268344348,-3.4462881318942067,0.016136136450141336,15.195868695345268
091900,1.712455334808908,99.57998842020406,97.86753308539515,0.10586491636669197,-3.4589666818933025,-3.4451363360891207,0.013830345804181743,15.195868695345268
091910,1.2349727964939206,99.71999228013603,98.4850194836421,0.10586491636669197,-3.456063359778427,-3.4444500713189257,0.01161328845950127,15.195868695345268
091920,0.8855391354101698,99.81332818675735,98.92778905134718,0.10586491636669197,-3.453677959727171,-3.4441363595221475,0.009541600205023482,15.195868695345268
091930,-21.5903801734504,66.54221879117156,88.13259896462196,0.10162601626014237,-3.4517659895859976,-3.4441181090213036,0.0076478805646940096,15.195868695345268
091940,-29.18074651367173,44.361479194114374,73.5422257077861,0.09738747512383508,-3.4502791023235377,-3.444331553273699,0.005947549049838852,15.195868695345268
091950,-29.311937496695457,29.574319462742913,58.88625695943837,0.0931492929121731,-3.449168100327091,-3.4447240923413034,0.004444007985787479,15.195868695345268
092000,-26.11336265618429,19.71621297516194,45.82957563134623,-0.033872470149890976,-3.4497311290037955,-3.4519832437106146,-0.002252114706819075,15.054146721000606
092010,-21.79028909860329,13.144141983441294,34.93443108204458,-0.03387247014987293,-3.4513543185813926,-3.457847076891781,-0.0064927583103884245,14.915102165522157
092020,-17.44777983983359,8.762761322294196,26.210541162127786,-0.03810491553406926,-3.4540423503643396,-3.4647944774961275,-0.010752127131787859,14.552199426977381
092030,8.643088701823338,39.17517421486279,30.532085513039455,0.08043689936922248,-3.455943896149998,-3.463550079292631,-0.0076061831426326165,15.072823191414287
092040,19.278687086801604,59.45011614324186,40.17142905644025,0.0719637641281869,-3.4572739576291056,-3.4625942035455353,-0.005320245916429656,14.94775374326754
092050,-0.3586788628526776,39.63341076216123,39.99208962501391,-0.059261767693852836,-3.459091656266099,-3.4663624508140742,-0.007270794547975079,14.860031751068078
092100,13.175678366506823,59.75560717477415,46.579928808267326,0.059256751036993384,-3.4602413650278114,-3.4648402000746614,-0.004598835046849992,15.903713663367782
092110,17.72698398327696,73.17040478318276,55.4434207999058,0.0507872016251984,-3.460474760346164,-3.461408341619574,-0.0009335812734101445,18.73913061235804
092120,17.780121592588472,82.1136031887885,64.33348159620003,0.042319085907741985,-3.460129861680495,-3.4587502670178196,0.001379594662675565,18.362862811421124
092130,15.828169241994871,88.07573545919233,72.24756621719746,0.15656074133626902,-3.4581034804532913,-3.4499979555444753,0.008105524908815998,20.117141753220068
092140,13.201949392620506,92.05049030612821,78.8485409135077,0.14808546646921092,-3.454686689568736,-3.441019526030516,0.013667163538220173,16.489719213913233
092150,-0.54325380628228,78.03366020408428,78.57691401036656,0.01692333728209664,-3.451934918010947,-3.4409278317797884,0.011007086231158425,12.513356344862657
092200,-6.59187147176327,68.68910680272167,75.28097827448494,0.012691965985519613,-3.450218113773751,-3.443350896824967,0.006867216948784005,11.637233846742873
092210,2.56339528488634,79.12607120181444,76.5626759169281,0.1311392190871088,-3.447925496342131,-3.4387550266156524,0.009170469726478725,12.040192940353108
092220,-4.763530077146427,69.41738080120844,74.18091087835487,0.004230297389884627,-3.4463187894646024,-3.439891961954487,0.006426827510115363,11.17322266105819
092230,3.620450881633843,79.61158720080562,75.99113631917177,0.12690355329948516,-3.4443667643883806,-3.436558664083492,0.007808100304888654,11.398919232198025
092240,6.944392320910197,86.40772480053707,79.46333247962687,0.12266824584408105,-3.4418892224738924,-3.4319790548159403,0.009910167657952051,11.570181212915543
092250,7.650100480487453,90.93848320035804,83.28838271987058,0.11843329667540865,-3.439252575136387,-3.4287059857863653,0.01054658935002184,11.471972954677241
092300,7.113737386912064,93.95898880023869,86.84525141332662,0.11419870574800584,-3.4367008319741794,-3.4264938593253476,0.010206972648831858,11.471972954677241
092310,6.084938524555,95.97265920015911,89.88772067560411,0.10996447301641826,-3.434388298597907,-3.425138165092818,0.009250133505088964,11.471972954677241
092320,4.951590305223533,97.3151061334394,92.36351582821587,0.10573059843518111,-3.432404421734007,-3.424468914278407,0.00793550745560001,11.471972954677241
092330,3.8977032849402775,98.21007075562626,94.31236747068598,0.10149708195887346,-3.4307925577969547,-3.424345102048747,0.006447455748207709,11.471972954677241
092340,2.9962309109321126,98.80671383708416,95.81048292615205,0.2198917456021453,-3.4282179001328466,-3.417919269476414,0.01029863065643255,12.219268188501289
092350,2.26266197682493,99.20447589138944,96.9418139145645,0.2114164904862459,-3.424789922699392,-3.411078012965575,0.013711909733816974,12.27384946030898
092400,1.6852244531300897,99.46965059425962,97.78442614112953,0.20294266869607097,-3.4210759482900492,-3.406220050652678,0.014855897637371385,11.584887960083108
092410,1.2413383922512509,99.6464337295064,98.40509533725515,0.19447027986808374,-3.4174550211738906,-3.402971312709255,0.014483708464635647,11.584887960083108
092420,0.9061292104994152,99.76428915300426,98.85815994250484,0.18599932363881616,-3.4141680940879335,-3.401020385744104,0.01314770834382939,11.584887960083108
092430,0.6564663285542309,99.84285943533617,99.18639310678194,0.17752979964494112,-3.4113561742779237,-3.400108495037884,0.011247679240039776,11.584887960083108
092440,0.47256434451699647,99.89523962355743,99.42267527904043,0.1690617075232183,-3.4090891506214547,-3.4000210559955804,0.009068094625874323,11.584887960083108
092450,-21.88389924222365,66.59682641570495,88.4807256579286,0.038037276530965766,-3.4087335846079045,-3.4073113205537027,0.0014222640542018716,11.551394292574386
092500,-7.166338698305751,77.73121761046997,84.89755630877572,0.15212981744418874,-3.4088106997915104,-3.4091191605259326,-0.0003084607344221446,11.79557985743024
092510,-22.051163045641594,51.82081174031331,73.8719747859549,0.01690188456011308,-3.410160528320305,-3.415559842435485,-0.0053993141151797985,10.608966518214714
092520,-3.9942890838306937,67.88054116020886,71.87483024403956,0.13097300266168033,-3.4114500336016653,-3.4166080547271065,-0.00515802112544117,6.444507756384937
092530,4.474798130733134,78.58702744013924,74.1122293094061,0.12251277935023841,-3.4122875216793385,-3.4156374739900315,-0.0033499523106930162,5.045521939252467
092540,-14.480585121764406,52.39135162675949,66.8719367485239,-0.00844880027038994,-3.414241588051371,-3.422057853539499,-0.007816265488128415,4.2654548575625455
092550,0.925976223988286,68.26090108450632,67.33492486051803,0.10559662090810691,-3.4159964920441035,-3.423016108015034,-0.007019615970930371,4.672987922598352
092600,7.670450574990781,78.8406007230042,71.17015014801342,0.09714068505298869,-3.4176263158358484,-3.424145611002828,-0.006519295166979688,4.613383984102427
092610,9.815722444881814,85.89373381533613,76.07801137045432,0.08868617762573569,-3.4191803349134786,-3.425396411224,-0.006216076310521235,4.613383984102427
092620,-12.543681440153478,57.26248921022409,69.80617065037757,-0.04222972972974532,-3.421587301979529,-3.431215170243732,-0.00962786826420281,4.609391289601447
092630,-21.087451895707673,38.17499280681606,59.26244470252373,-0.04222972972974532,-3.424486820024632,-3.436084892205045,-0.011598072180412977,4.049335514585579
092640,-22.541632998653128,25.449995204544038,47.991628203197166,-0.04222972972974532,-3.427620570261009,-3.4401555712065175,-0.012535000945508301,4.049335514585579
092650,-20.683309822334095,16.966663469696023,37.64997329203012,-0.04645074110047204,-3.4312559401364666,-3.4457974196382963,-0.014541479501829713,3.9903071632295166
092700,4.662979347400373,44.644442313130675,39.9814629657303,0.07178144660724173,-3.433733626452016,-3.443644371714214,-0.009910745262197818,4.470158858747681
092710,15.409887939793428,63.09629487542044,47.68640693562701,0.06755615605469503,-3.4349584161506233,-3.4398575749450515,-0.00489915879442826,4.410092387216395
092720,18.474081987546626,75.39752991694695,56.923447929400325,0.05910664527567251,-3.4353796800515095,-3.4370647356550563,-0.0016850556035468145,4.023814127746192
092730,17.78327023237621,83.59835327796463,65.81508304558842,0.05488242495880625,-3.4353202370828413,-3.4350824652081684,0.0002377718746728874,4.023814127746192
092740,15.500323870925342,89.06556885197642,73.56524498105108,0.05065856129683108,-3.4350077588257335,-3.4337578457973024,0.0012499130284311377,4.023814127746192
092750,12.763422835733238,92.71037923465094,79.9469563989177,0.046435054244561846,-3.4345989221455935,-3.4329635754250347,0.0016353467205587613,4.023814127746192
092800,10.128864282788612,95.14025282310062,85.01138854031201,0.04221190375683903,-3.4341979121555797,-3.4325938721955254,0.0016040399600543154,4.023814127746192
092810,7.832520005614484,96.76016854873374,88.92764854311926,0.03798910978851073,-3.4338705337610698,-3.43256102018303,0.001309513578039656,4.023814127746192
092820,-5.169468562642294,81.17344569915582,86.34291426179811,0.03376667229443266,-3.433206200524862,-3.430548867580029,0.0026573329448327243,4.227850294031086
092830,-21.484855863796156,54.11563046610388,75.60048632990004,0.029544591229468183,-3.432412903853206,-3.429239717166581,0.003173186686624696,3.407154655818303
092840,-26.34893290166496,36.07708697740259,62.426019879067546,0.029544591229468183,-3.4320782952387625,-3.4307398607809887,0.0013384344577738183,3.3984144076145384
092850,-3.360863484977216,57.384724651601715,60.74558813657893,0.15193719929094748,-3.430755105709806,-3.425462347593978,0.005292758115827745,3.398728088223109
092900,-14.992736690340749,38.25648310106781,53.24921979140856,0.02532286654848825,-3.4298269733260947,-3.426114443791249,0.0037125295348454657,3.3885952677078706
092910,3.72562373953555,58.83765540071187,55.11203166117632,0.14771048744460016,-3.428352783271041,-3.4224560230508274,0.0058967602202137925,3.4096423250342838
092920,-10.591285373801156,39.225103600474576,49.81638897427573,0.021101498206371454,-3.4275644064328277,-3.424410899079973,0.0031535073528545787,3.4067410400869704
092930,6.4446756173604385,59.48340240031638,53.03872678295594,0.14348413234300691,-3.426410042827057,-3.4217925884039744,0.004617454423082812,4.101748609121742
092940,13.300138767058868,72.98893493354424,59.688796166485375,0.1392581339410225,-3.4246958656134003,-3.417839156758774,0.006856708854626525,4.345731259639422
092950,14.86921808169609,81.9926232890295,67.1234052073334,0.13080720705515697,-3.4227798023456666,-3.4151155492747307,0.007664253070935878,4.301331754743401
093000,13.914451323568613,87.99508219268633,74.08063086911771,0.12658227848104148,-3.4209011453766927,-3.413386517500797,0.007514627875895741,4.301331754743401
093010,11.944060395115457,91.99672146179088,80.05266106667543,0.11813349084467295,-3.419212199456629,-3.4124564157763757,0.006755783680253202,4.301331754743401
093020,9.74121327190123,94.66448097452725,84.92326770262602,0.1139096316922132,-3.417802330734962,-3.412162855848294,0.005639474886668161,4.301331754743401
093030,7.6798130758169805,96.44298731635149,88.76317424053451,0.10968612892341464,-3.416716135870991,-3.4123713564151075,0.0043447794558835184,4.301331754743401
093040,5.910322646910984,97.62865821090098,91.71833556399,0.10124019235639933,-3.415967075326124,-3.412970833146659,0.0029962421794653693,4.301331754743401
093050,-6.643931171149248,81.75243880726613,88.39636997841538,0.09701775846800073,-3.4150989020304916,-3.411626208847963,0.00347269318252863,4.540783116429466
093100,-0.37427384904752614,87.83495920484408,88.20923305389161,0.21510818676457605,-3.413382597243303,-3.4065173780945486,0.006865219148754598,4.242217593718394
093110,2.4538264995585166,91.88997280322938,89.43614630367087,0.2066551389651012,-3.4108532027551637,-3.400735624802607,0.010117577952556633,4.398652187821881
093120,3.4381125989880417,94.59331520215292,91.15520260316488,0.1939782407017526,-3.408475949688941,-3.398966937424049,0.009509012264891759,4.337298070020296
093130,3.4935605766247164,96.39554346810195,92.90198289147723,0.18130454947934538,-3.406407107797391,-3.398131740231193,0.008275367566198177,3.8437842084407805
093140,3.130030724838278,97.59702897873463,94.46699825389635,0.16863406408102477,-3.4047331718198386,-3.398037427909628,0.006695743910210439,3.8437842084407805
093150,2.6206807101733745,98.3980193191564,95.77733860898303,0.1559667832905515,-3.4034914686013478,-3.3985246557273854,0.00496681287396239,3.8437842084407805
093200,2.103116180303047,98.9320128794376,96.82889669913455,0.14752370916760837,-3.402236847673896,-3.397218363964086,0.005018483709809729,4.200673109525255
093210,1.6394079247714615,99.28800858629172,97.64860066152026,0.13908205841453578,-3.4011399952019348,-3.39675258531409,0.0043874098878449175,3.844688791970995
093220,1.251158930671707,99.5253390575278,98.2741801268561,0.13064183067139135,-3.400302123432122,-3.3969506363528694,0.0033514870792523688,3.844688791970995
093230,-21.282636059002826,66.35022603835186,87.63286209735469,3.593136464020736e-14,-3.401121157568902,-3.4043972941160234,-0.0032761365471212223,3.8320100869375864
093240,-28.93291871452452,44.233484025567904,73.16640274009242,-0.004213897433696703,-3.4030460821042396,-3.410745780245591,-0.007699698141351519,3.6336428219522787
093250,-18.007164482032223,46.15565601704408,64.1628204990763,-0.008427439743780206,-3.406566607195606,-3.420648707561071,-0.014082100365464978,3.5862790102419098
093300,-11.150477658476511,47.437104011361534,58.587581669838045,-0.01264062697508647,-3.410556965424574,-3.4265183983404484,-0.015961432915874152,4.1619391671592325
093310,-6.8641193303988075,48.29140267423983,55.15552200463864,-0.01685345917249779,-3.4147239844712987,-3.4313920606581974,-0.016668076186898695,3.8123024327764057
093320,-4.196391258986623,48.8609351161587,53.05732637514532,-0.021065936380870936,-3.4188651512740993,-3.4354298184853036,-0.01656466721120431,3.8123024327764057
093330,-13.655579754026348,32.5739567441058,46.22953649813215,-0.14746155466609656,-3.424191605075926,-3.445497420283232,-0.02130581520730601,3.8076739952076792
093340,-5.231265779152977,38.38263782940268,43.61390360855566,-0.025278058645091032,-3.4291522703705652,-3.448994931549123,-0.01984266117855782,4.297465145721944
093350,-0.9058744815255935,42.255091886267266,43.16096636779286,-0.025278058645091032,-3.433226436312242,-3.449523100078949,-0.01629666376670702,4.085745079061695
093400,1.1171743709227542,44.83672792417699,43.71955355325424,-0.029489826010017685,-3.4365710784946137,-3.449949647224102,-0.013378568729488283,4.023447897213302
093410,-9.218934402535268,29.891151949451327,39.110086351986595,-0.15166835187056413,-3.440661359749681,-3.4570224847699507,-0.01636112502026954,3.955307306602492
093420,-12.788434479346027,19.92743463296755,32.71586911231358,-0.15166835187056413,-3.445034989897356,-3.4625295104880536,-0.017494520590697782,3.144224174218465
093430,9.268280428665413,46.61828975531169,37.35000932664628,-0.025278058645073074,-3.4484799565064073,-3.462259822942613,-0.013779866436205879,3.31511731315355
093440,18.04145589570767,64.41219317020779,46.370737274500115,-0.025278058645073074,-3.4507210283208765,-3.459685315578753,-0.008964287257876347,2.357596746070101
093450,19.936038781536716,76.27479544680519,56.33875666526847,-0.02527805864505512,-3.452538577120139,-3.4598087723171886,-0.007270195197049745,2.1248647309067366
093500,18.56296019951222,84.18319696453679,65.62023676502457,-0.02527805864505512,-3.4539936228808314,-3.459813805923602,-0.005820183042770655,2.0080329359084033
093510,-6.332070303555589,56.12213130969119,62.45420161324678,-0.14746155466606067,-3.4560375343042704,-3.4642131799980262,-0.00817564569375584,2.0056428681271967
093520,5.529257284364888,70.74808753979411,65.21883025542922,-0.021065936380835017,-3.457441324862681,-3.463056487096324,-0.005615162233643112,3.1585285247693093
093530,10.186596514066792,80.4987250265294,70.3121285124626,-0.021065936380835017,-3.4579086506345926,-3.459777953722238,-0.0018693030876453243,4.548850433956275
093540,11.124681003482436,86.99915001768626,75.87446901420383,-0.021065936380835017,-3.4577479560440274,-3.4571051776817683,0.0006427783622591221,4.216082512816499
093550,10.305531776169133,91.3327666784575,81.02723490228837,-0.021065936380835017,-3.4571858562010416,-3.4549374568291,0.002248399371941545,4.216082512816499
093600,8.796406366677758,94.22184445230499,85.42543808562723,0.1053296819044086,-3.455040558686066,-3.446459368626165,0.0085811900599011,5.116187503371293
093610,7.148305477272956,96.14789630153666,88.9995908242637,0.10532968190442658,-3.4515489878158414,-3.437582704334943,0.013966283480898234,5.588125147964718
093620,5.621560028951606,97.4319308676911,91.81037083873949,0.10532968190442658,-3.4473843361835894,-3.430725729654583,0.016658606529006637,5.520999862951811
093630,-6.792722395742189,81.6212872451262,88.41400964086839,-0.01685345917244391,-3.4443594778002367,-3.432260044266826,0.012099433533410586,5.49313926400508
093640,-0.44432320718949825,87.74752483008413,88.19184803727363,0.1095474846212806,-3.4413219120419143,-3.429171649008623,0.012150263033291253,5.067579803954899
093650,-19.79566543370059,58.49834988672275,78.29401532042334,-0.01264062697505055,-3.4393466214136423,-3.431445458900555,0.007901162513087368,5.061885055669848
093700,-26.19674359729433,38.99889992448183,65.19564352177616,-0.008427439743762243,-3.4386125956390927,-3.4356764925408925,0.002936103098200249,4.597112276270934
