time,KD,K,D,Bias,MACD,DIF,OSC,MFI,highPrice,increasePercent
090540,-1.4752542003623856,0.4096644842519255,1.8849186846143111,-0.502654202095179,,,,20.59012224234293,70.7,0.0014164305949009707
090550,-1.074539352297574,0.2731096561679503,1.3476490084655242,-0.4792782633211212,,,,15.519432825748765,70.6,0.0
090600,-0.7770506029023715,0.18207310411196687,0.9591237070143384,-0.45589133806458293,,,,14.486625537957096,70.6,0.0
090610,-0.5584944250709069,0.12138206940797791,0.6798764944788848,-0.5641748942171954,,,,14.304119263725923,70.6,0.0014184397163119762
090620,-0.3993034099157107,0.0809213796053186,0.4802247895210293,-0.5267613582917704,,,,13.641554516712745,70.6,0.0014184397163119762
090630,-0.28418480207832236,0.05394758640354573,0.3381323884818681,-0.48931965747621603,-5.733197874125889,-3.533562215848562,2.1996356582773267,13.292401716313151,70.6,0.0014184397163119762
090640,-0.20144488725300286,0.03596505760236382,0.23740994485536668,-0.4518497599547855,-5.246916082050149,-3.3017889137471883,1.9451271683029603,13.292401716313151,70.6,0.0014184397163119762
090650,-0.14228882652474942,0.023976705068242544,0.16626553159299196,-0.4190404444653506,-4.8227916968871565,-3.12629415623519,1.6964975406519667,13.292401716313151,70.6,0.0014184397163119762
090700,-0.10018737436499794,0.01598447004549503,0.11617184441049297,-0.39090095605893066,-4.4576118006686745,-2.9968922157947446,1.4607195848739298,13.292401716313151,70.6,0.0014184397163119762
090710,-0.07034368736455307,0.010656313363663352,0.08100000072821642,-0.3674392312040373,-4.147104949996942,-2.9050775473100146,1.2420274026869276,13.292401716313151,70.6,0.0014184397163119762
090720,22.172958361009485,33.34043754224244,11.167479181232956,-0.20731247644173628,-3.8850893895869705,-2.837027147947083,1.0480622416398875,16.161613713083952,70.6,0.0
090730,29.59520834239689,55.56029169482829,25.965083352431396,-0.18850141376059254,-3.6666354733906736,-2.7928198086054863,0.8738156647851874,17.56329247902002,70.6,0.0
090740,7.3834074071916405,37.04019446321885,29.656787056027213,-0.3063869903369883,-3.488660037057477,-2.77675829172469,0.7119017453327872,13.93842970526272,70.6,0.0014184397163119762
090750,-3.308882720365318,24.693462975479235,28.002345695844554,-0.2828854314002468,-3.346624540616303,-2.778482554851607,0.5681419857646963,6.142932013920785,70.5,0.0
090800,-7.693358030350041,16.46230865031949,24.15566668066953,-0.4008488564017693,-3.2370240044244234,-2.7986218596569046,0.4384021447675188,5.861957284967758,70.5,0.0014204545454544646
090810,-8.787196164748801,10.974872433546325,19.762068598295127,-0.37265908769279854,-3.1553213172187444,-2.8285105683960268,0.32681074882271766,5.7732725733629024,70.5,0.0014204545454544646
090820,-0.889583909879164,18.427692733476377,19.31727664335554,-0.3444533572405868,-3.0973990279634775,-2.8657098709424105,0.23168915702106707,5.520944614838228,70.5,0.0014204545454544646
090830,2.7193086378272504,23.396239600096415,20.676930962269164,-0.31623165148441496,-3.059115645824262,-2.905982117267399,0.15313352855686269,5.404748743935684,70.6,0.0028409090909089292
090840,-3.386291930358814,15.597493066730943,18.983784997089757,-0.42492917847027106,-3.0378305520866222,-2.9526901771360627,0.08514037495055948,5.250193684003335,70.6,0.004267425320056859
090850,1.683769883450914,21.509439822266124,19.82566993881521,-0.2597402597402651,-3.0292563345653982,-2.9949594644805018,0.03429687008489646,5.775382547328661,70.6,0.0028409090909089292
090900,-3.657362260425197,14.339626548177415,17.996988808602612,-0.3731872077094094,-3.031848701805048,-3.042218170763647,-0.010369468958598915,5.406936415470469,70.6,0.004267425320056859
090910,-5.624825184322889,9.559751032118276,15.184576216441165,-0.486698483201815,-3.044950991977042,-3.0973601526650185,-0.05240916068797663,5.304279673108937,70.6,0.005698005698005576
090920,1.53313483294329,17.4842784658561,15.95114363291281,-0.3213914358635131,-3.0648887313697535,-3.1446396889406003,-0.07975095757084683,6.4942178216474815,70.6,0.004267425320056859
090930,8.247805785104493,28.322852310569548,20.075046525465055,-0.297830095021994,-3.0893986677167176,-3.187438413104573,-0.09803974538785543,7.0402622481688155,70.6,0.004267425320056859
090940,21.42679223216532,52.21523487371303,30.78844264154771,-0.1371223225684392,-3.1158667004266096,-3.2217388312661797,-0.10587213083957003,7.557495581478392,70.6,0.0028409090909089292
090950,24.90336484950732,68.14348991580869,43.24012506630137,-0.1182312603452487,-3.1433811547500636,-3.253438972043881,-0.11005781729381736,7.696093067084092,70.8,0.0056818181818180605
091000,16.274060288751443,67.65121549942853,51.37715521067709,-0.09933304952463087,-3.1712504876617005,-3.282727819308249,-0.11147733164654872,7.733665745975344,70.8,0.0056818181818180605
091010,18.037992303739067,78.43414366628568,60.39615136254661,0.05203652017595088,-3.1985078554753885,-3.3075373267301416,-0.10902947125475304,9.396347847285256,70.8,0.0042553191489361295
091020,16.817740721095888,85.62276244419044,68.80502172309455,0.06150352462502926,-3.2249608188202057,-3.3307726721994726,-0.1058118533792669,10.693703745455835,70.8,0.0042553191489361295
091030,14.406768826466049,90.41517496279363,76.00840613632758,0.06623769871307622,-3.2509167981350497,-3.3547407153944278,-0.103823917259378,10.554038562940192,70.8,0.0042553191489361295
091040,11.734473670356564,93.61011664186242,81.87564297150585,0.07097232079486578,-3.276535372392156,-3.379009669420583,-0.1024742970284267,10.554038562940192,70.8,0.0042553191489361295
091050,1.8355491190834528,84.62896665013102,82.79341753104757,0.0757073909340114,-3.3014271420688797,-3.4009942207757717,-0.09956707870689208,11.66494103991198,70.8,0.0042553191489361295
091100,-2.7679228058249805,78.6415333223101,81.40945612813508,0.08044290919413867,-3.32622428510726,-3.425412857260781,-0.09918857215352128,11.359647522365265,70.8,0.0042553191489361295
091110,-8.21006705328557,69.09435554820672,77.30442260149229,0.08044290919413867,-3.350825320022572,-3.4492294596838207,-0.09840413966124872,11.283404821387663,70.8,0.0042553191489361295
091120,1.3945429537636755,79.3962370321378,78.00169407837413,0.21765874893534837,-3.3737746959170773,-3.4655721994950994,-0.09179750357802208,11.521616589376123,70.8,0.00283286118980174
091130,5.508309295367383,86.2641580214252,80.75584872605782,0.21291696238465788,-3.395084143617191,-3.4803219344176455,-0.08523779080045468,12.380943702497333,70.8,0.00283286118980174
091140,6.72461552548377,90.84277201428347,84.1181564887997,0.2081756245268658,-3.4152445761329693,-3.495886306196084,-0.08064173006311481,11.971927225586498,70.8,0.00283286118980174
091150,6.51801656937063,93.89518134285564,87.377164773485,0.20343473529828862,-3.4345779717994325,-3.5119115544652857,-0.07733358266585322,11.971927225586498,70.8,0.00283286118980174
091200,5.7019707478347215,95.93012089523708,90.22815014740236,0.19869429463525487,-3.4532854303180027,-3.5281152643922837,-0.07482983407428101,11.971927225586498,70.8,0.00283286118980174
091210,4.705731410726017,97.28674726349138,92.58101585276536,0.4682843763303712,-3.4687908639707827,-3.530812598581903,-0.06202173461112048,12.749819242995727,70.8,0.0
091220,3.7400993263748177,98.19116484232758,94.45106551595276,0.45878068391432436,-3.4813916773084523,-3.5317949306591316,-0.0504032533506793,12.82737055885319,70.8,0.0
091230,2.895362919288189,98.79410989488504,95.89874697559685,0.4492787893119089,-3.4922901452383632,-3.5358840169580077,-0.04359387171964446,12.627841283269362,70.8,0.0
091240,2.198217525106557,99.19607326325668,96.99785573815012,0.435029317193143,-3.50230423032683,-3.5423605706806995,-0.0400563403538694,12.627841283269362,70.8,0.0
091250,1.6441287360139967,99.46404884217111,97.81992010615711,0.42078388728667365,-3.511970152348219,-3.5506338404337754,-0.0386636880855562,12.627841283269362,70.8,0.0
091300,1.2151860813046511,99.64269922811407,98.42751314680942,0.40179626565827464,-3.521620224160583,-3.560220511410037,-0.03860028724945419,12.627841283269362,70.8,0.0
091310,-10.221586885377008,83.09513281874389,93.3167197041209,0.24576992154271737,-3.532787723300013,-3.5774577198577333,-0.04466999655772019,12.54410032176827,70.9,0.002828854314002869
091320,-14.168865216638082,72.06342187916377,86.23228709580185,0.23155805491236994,-3.5454389138790496,-3.596043676195194,-0.0506047623161443,11.218402109767581,70.9,0.002828854314002869
091330,-14.348892784238771,64.70894791944369,79.05784070368246,0.2173502173502615,-3.5594485955150876,-3.615487322059238,-0.05603872654415021,10.788641583555105,70.9,0.002828854314002869
091340,-12.83458361603477,59.80596527963031,72.64054889566508,0.19841269841273956,-3.5737402706895143,-3.630906971387219,-0.0571667006977048,11.311585183254593,70.9,0.002828854314002869
091350,-10.73549247282913,56.53731018642139,67.27280265925052,0.18421425534933245,-3.588038016578288,-3.6452290001333836,-0.05719098355509544,9.691649213843078,70.9,0.002828854314002869
091400,-19.72084168997972,37.69154012428092,57.41238181426064,0.028336639274596537,-3.6034821382550746,-3.6652586249622203,-0.06177648670714575,9.587626066332035,70.9,0.004249291784702711
091410,-21.523125598715573,25.127693416187277,46.65081901490285,0.009443762394949687,-3.61980229615308,-3.6850829277451,-0.06528063159202002,8.443009060599508,70.9,0.004249291784702711
091420,-19.93268226940755,16.75179561079152,36.68447788019907,-0.004721212407341913,-3.636299765310526,-3.702289641940311,-0.06598987662978528,6.838578529344545,70.9,0.004249291784702711
091430,-5.899964982002359,27.83453040719553,33.73449538919789,0.1180080245457027,-3.651143548593251,-3.710518681724153,-0.059375133130902036,7.243936435527118,70.9,0.002828854314002869
091440,12.103461032621638,51.889686938130346,39.78622590550871,0.10383235793848203,-3.6641286349364695,-3.7160689803093447,-0.051940345372875285,5.879275149651619,70.9,0.002828854314002869
091450,18.760154702163234,67.92645795875356,49.166303256590325,0.08966070501631969,-3.675640528854321,-3.7216881045257253,-0.046047575671404495,4.7630730734823885,70.9,0.002828854314002869
