time,KD,K,D,Bias,MACD,DIF,OSC,MFI,highPrice,increasePercent
090540,-4.384941034959053,1.4254362267350302,5.810377261694083,-0.21300999508434823,,,,50.605995150428825,81.4,0.002463054187192153
090550,-3.240057629247153,0.9502908178233535,4.190348447070506,-0.2089222072016212,,,,50.605995150428825,81.4,0.002463054187192153
090600,-2.3712141567921803,0.6335272118822356,3.004741368674416,-0.20483408439159628,,,,50.605995150428825,81.4,0.002463054187192153
090610,-1.7215932627241721,0.422351474588157,2.1439447373123293,-0.2007456266130917,,,,50.605995150428825,81.4,0.002463054187192153
090620,20.98063749716429,33.61490098305877,12.634263485894476,-0.07374631268433367,,,,51.76303986094308,81.4,0.0012300123001231062
090630,28.739335890763133,55.74326732203917,27.00393143127604,-0.06555764975824896,-5.604356186747772,-3.0529668434071624,2.5513893433406096,51.32149695908845,81.4,0.0012300123001231062
090640,28.994386744500055,70.49551154802612,41.50112480352606,0.06146281499694084,-5.038441195319163,-2.774781229604727,2.263659965714436,49.695780349776086,81.4,0.0
090650,14.775033041215664,63.66367436534955,48.888641324133886,-0.05327213867149624,-4.544324052350147,-2.56785548047408,1.976468571876067,45.60320299384225,81.4,0.0012300123001231062
090700,17.924761057399436,75.77578291023303,57.8510218528336,0.07376444553723635,-4.117493131248655,-2.410169446842687,1.707323684405968,39.23888926095983,81.4,0.0
090710,6.221888947102599,67.1838552734875,60.961966326384896,-0.04508011966725563,-3.754355969144232,-2.301807320726539,1.452548648417693,35.04963233401811,81.4,0.0012300123001231062
090720,0.32929145951483463,61.45590351565714,61.12661205614231,-0.04098360655739219,-3.4497060065053375,-2.2311061559497603,1.2185998505555773,33.76830749118764,81.4,0.0012300123001231062
090730,-13.437339808247252,40.970602343771425,54.40794215201868,-0.15575047135012626,-3.198808228628002,-2.195217117118659,1.0035911115093428,22.413570492075678,81.4,0.002463054187192153
090740,-18.062804837447366,27.313734895847617,45.37653973329498,-0.1475651746187781,-2.9955591229638134,-2.1825627003070593,0.8129964226567541,19.209278257092308,81.4,0.002463054187192153
090750,-7.000477646265175,34.875823263897225,41.8763009101624,-0.020496003279376833,-2.832306234786434,-2.1792946820769146,0.6530115527095193,21.378917543897558,81.4,0.0012300123001231062
090800,-1.3060569339325099,39.91721550926363,41.22327244319614,-0.016397474788885074,-2.7034183377747785,-2.1878667497281583,0.5155515880466202,21.835275643166113,81.4,0.0012300123001231062
090810,1.3699141530967296,43.27814367284123,41.9082295197445,-0.012298610257047246,-2.6043043414833282,-2.207848356317527,0.3964559851658014,21.43690523765808,81.5,0.0024600246002460377
090820,2.407021952543424,45.518762448559634,43.11174049601621,-0.008199409642533236,-2.530751743136492,-2.236541349749146,0.2942103933873459,21.43690523765808,81.7,0.004920049200492075
090830,2.600511868681579,47.01250829903857,44.41199643035699,-3.4959052189918816e-14,-2.478947898135596,-2.271732518132012,0.20721538000358386,21.43690523765808,81.8,0.006150061500615006
090840,13.508672734890261,64.67500553269238,51.16633279780212,0.008200754469368762,-2.4454810805624887,-2.3116138102700603,0.1338672702924284,21.43690523765808,81.8,0.006150061500615006
090850,16.855780593772977,76.45000368846158,59.5942230946886,0.016402854096580405,-2.427327907076413,-2.35471521313211,0.07261269394430325,21.43690523765808,81.9,0.007380073800738112
090900,16.470519576190526,84.30000245897438,67.82948288278385,0.024606299212558552,-2.421831987798793,-2.399848310688313,0.021983677110480215,21.43690523765808,81.9,0.007380073800738112
090910,14.469234726577156,89.53333497264958,75.06410024607243,0.0287085264323068,-2.426677361147577,-2.446058854542713,-0.01938149339513595,21.43690523765808,81.9,0.007380073800738112
090920,-10.250140176204035,59.68888998176639,69.93903015797042,0.02870852643232429,-2.4394105580884182,-2.490343345851784,-0.05093278776336563,21.65140602034782,81.9,0.007380073800738112
090930,-20.097624557861884,39.79259332117759,59.890217879039476,0.02870852643232429,-2.4589461565839907,-2.5370885505662812,-0.0781423939822905,21.151521478479793,81.9,0.007380073800738112
090940,-0.018992665502949535,59.86172888078505,59.880721546288,0.14763779527557863,-2.482410401421424,-2.5762673807711565,-0.09385697934973258,21.428608268094976,81.9,0.006142506142506142
090950,-13.3152681949542,39.9078192538567,53.2230874488109,0.02460629921259353,-2.5099785719651564,-2.6202512541400864,-0.11027268217493003,19.90047811912855,81.9,0.007380073800738112
091000,-17.74524974193762,26.605212835904467,44.35046257784209,0.02460629921259353,-2.5410389575671504,-2.6652804999751254,-0.12424154240797503,10.567297311905122,81.9,0.007380073800738112
091010,-17.74243601371496,17.736808557269644,35.479244570984605,0.020504408447815117,-2.5745081281071074,-2.708384810266935,-0.13387668215982762,9.44868785076764,81.9,0.007380073800738112
091020,6.452418533685659,45.15787237151309,38.705453837827434,0.13531799729365684,-2.6081583012324465,-2.7427589937338013,-0.13460069250135476,14.978546157706901,81.9,0.006142506142506142
091030,16.488751828787528,63.43858158100872,46.94982975222119,0.24600246002460377,-2.6400505737769837,-2.7676196639551307,-0.127569090178147,35.874505071211885,81.9,0.004907975460122769
091040,19.117260867856416,75.62572105400581,56.50846018614939,0.4714080754253178,-2.6676327608760504,-2.777961509272316,-0.11032874839626583,38.63102840378939,81.9,0.0024479804161567057
091050,18.1613470110141,83.75048070267053,65.58913369165643,0.5696487848858715,-2.6903478172333712,-2.781208042662655,-0.09086022542928385,39.93578309805418,81.9,0.0012224938875306666
091100,15.718568962304843,89.16698713511369,73.44841817280884,0.5449256360880186,-2.709832056284541,-2.787769012489221,-0.07793695620468011,42.04815474945066,81.9,0.0012224938875306666
091110,9.18267846336289,87.22243586785316,78.03975740449027,0.5202146397411024,-2.7272334870527097,-2.796839210125384,-0.06960572307267432,41.57553845770156,81.9,0.0012224938875306666
091120,8.961244338274568,91.4816239119021,82.52037957362754,0.618370940660957,-2.7428899074780206,-2.805515589179265,-0.0626256817012445,41.74884717659641,81.9,0.0
091130,7.867135356204798,94.32108260793473,86.45394725172993,0.5936540429887246,-2.7575124392955224,-2.8160025665655297,-0.05849012727000735,44.82410300930633,81.9,0.0
091140,6.506738546817715,96.21405507195648,89.70731652513876,0.5730659025787989,-2.7720138314247134,-2.8300193999414773,-0.05800556851676397,44.481446622380446,81.9,0.0
091150,0.7347023485544355,90.80937004797042,90.07466769941598,0.42971147943522936,-2.7882856297882497,-2.8533728232423954,-0.06508719345414571,43.095997681092,81.9,0.0012224938875306666
091200,-3.0233917782908577,85.53958003197968,88.56297181027054,0.4132738655427704,-2.8060450409310715,-2.8770826855023586,-0.07103764457128703,43.02250534381718,81.9,0.0012224938875306666
091210,-9.913278970412392,73.69305335465194,83.60633232506433,0.3927344133529441,-2.825445072932471,-2.9030452009380667,-0.07760012800559579,42.68063195805336,81.9,0.0012224938875306666
091220,-22.985086725753135,49.12870223643462,72.11378896218775,0.3722033621006747,-2.8455565285387308,-2.9260023509637705,-0.08044582242503973,43.62909720654908,81.9,0.0012224938875306666
091230,-4.018658314154223,66.08580149095641,70.10445980511064,0.466143277723235,-2.8652625980902213,-2.9440868762961827,-0.07882427820596138,43.70153981543316,81.9,0.0
091240,-17.364839207426463,44.05720099397094,61.4220402013974,0.31886190826585314,-2.8856293820167216,-2.967096517722723,-0.0814671357060015,43.610411328563586,81.9,0.0012224938875306666
091250,-21.367048581388957,29.37146732931396,50.738515910702915,0.2983610577512293,-2.9068004313002955,-2.9914846284345913,-0.08468419713429576,43.27665096297781,81.8,0.0
091300,-20.77169179410685,19.580978219542637,40.35267001364949,0.15937231825425455,-2.9296752995875393,-3.021174772736515,-0.09149947314897577,41.70790785945507,81.8,0.0012239902080782657
