time,KD,K,D,Bias,MACD,DIF,OSC,MFI
090540,-2.2533208103141193,1.315025678360643,3.5683464886747625,-0.5260434632631937,,,,1.3232458651200432
090550,-1.7944418020673338,0.876683785573762,2.6711255876410958,-0.5003019063227673,,,,0.6651743890018764
090600,-1.3911131537279473,0.5844558570491747,1.975569010777122,-0.4745470232959362,,,,0.5890334422372234
090610,6.350119558910832,11.500748349143368,5.1506287902325365,-0.3236245954692557,,,,7.612508690412469
090620,12.788802295019805,24.33383223276224,11.545029937742436,-0.30211480362537885,,,,7.205368193482769
090630,14.229461033843812,32.889221488508156,18.659760454664344,-0.28490028490028346,-5.665960416570172,-3.2681592864152265,2.397801130154946,9.501195438141707
090640,24.39981369178295,55.259480992338766,30.859667300555817,-0.26767982039547117,-5.134976836946101,-3.0110425184498126,2.123934318496288,9.385620168448042
090650,26.208880018446692,70.17298732822584,43.96410730977915,-0.25045340702997954,-4.671117725905077,-2.8156812817409786,1.8554364441640985,9.385620168448042
090700,24.100811717136494,80.11532488548389,56.01451316834739,-0.22891202004061223,-4.2710802501535055,-2.6709303471472197,1.6001499030062858,9.385620168448042
090710,20.486024503539014,86.74354992365592,66.2575254201169,-0.21167221046266504,-3.930360388513855,-2.567480941955253,1.362879446558602,9.385620168448042
090720,16.60322746376913,91.16236661577061,74.55913915200148,-0.19011406844107592,-3.6438021499051962,-2.497569195470561,1.1462329544346352,9.385620168448042
090730,13.032736839008166,94.10824441051373,81.07550757150557,-0.172860847018159,-3.405987741419592,-2.4547301074771752,0.9512576339424168,9.385620168448042
090740,9.997770245891274,96.07216294034248,86.0743926944512,-0.15560165975106163,-3.2115081904438667,-2.433589986540966,0.7779182039029009,9.385620168448042
090750,-14.684189378370803,64.04810862689499,78.73229800526579,-0.13401928148373027,-3.055144831131015,-2.429691393879608,0.6254534372514069,9.385620168448042
090800,-24.022372613779424,42.69873908459665,66.72111169837608,-0.11674665974836893,-2.9319849748044375,-2.439345549498128,0.49263942530630933,9.385620168448042
090810,-25.503523761318867,28.465826056397766,53.96934981771663,-0.09946806210267005,-2.837489567108751,-2.4595079363260055,0.3779816307827457,9.385620168448042
090820,-23.328088297856528,18.977217370931843,42.30530566878837,-0.08218348544488963,-2.767526353095707,-2.487673497043531,0.27985285605217625,9.385620168448042
090830,-19.769218281000317,12.651478247287894,32.42069652828821,-0.06921612735768516,-2.7183787576052905,-2.5217883756436237,0.19659038196166678,9.385620168448042
090840,-15.99091846450863,8.434318831525262,24.42523729603389,-0.056245403019949666,-2.6867381315217562,-2.5601756271876184,0.12656250433413785,9.385620168448042
090850,-12.5349053833447,5.6228792210168415,18.15778460436154,-0.0432713111207245,-2.669685048800417,-2.6014727179150583,0.06821233088535861,9.385620168448042
090900,12.616089917544233,37.08191948067789,24.465829563133656,0.09087368557703905,-2.6633176802061795,-2.637848205829229,0.025469474376950352,15.716587435943907
090910,22.39252228265662,58.05461298711859,35.66209070446197,0.22503029253939708,-2.664188396153639,-2.667671259943475,-0.003482863789836088,16.03233471163115
