time,KD,K,D,Bias,MACD,DIF,OSC,MFI
090540,-3.7978840050475,55.31495489166176,59.11283889670926,-0.1190759704691931,,,,22.3377222434858
090550,-3.7130237570668285,53.543303261109024,57.25632701817585,-0.10956032963372987,,,,25.22745943863869
090600,-3.2627498960679873,52.362202174073865,55.62495207014185,-0.09528346831828195,,,,23.74817976751237
090610,8.411010697271593,68.24146811604923,59.83045741877764,0.052408404402258274,,,,28.900142600368937
090620,12.664791994614575,78.82764541069949,66.16285341608491,0.05717552887359005,,,,28.515609036263385
090630,13.148162349587608,85.88509694046633,72.73693459087872,0.06194310763802561,-5.702647072004595,-3.455661912126132,2.246985159878463,28.515609036263385
090640,0.7909755796222271,73.92339796031206,73.13242238068983,-0.07147962830596935,-5.206484083839962,-3.2218321311814293,1.984651952658533,27.101219495719988
090650,-4.7889936047648405,65.94893197354256,70.7379255783074,-0.061954915884312185,-4.774373545553178,-3.0459313924060467,1.7284421531471317,25.469765026231855
090700,-3.0331658047041827,66.18817687125112,69.2213426759553,0.08101796692557336,-4.401636927027172,-2.9106904529231485,1.4909464741040237,29.38251557578235
090710,-5.619483174525257,60.792117914167406,66.41160108869266,0.08101796692557336,-4.083968644893781,-2.8132955163602134,1.2706731285335673,29.226901603020693
090720,4.9665405693904034,73.86141194277826,68.89487137338786,0.21921463972546826,-3.8160560252475597,-2.7444055466626764,1.0716504785848833,29.357669142341564
090730,9.119602170087319,82.57427462851884,73.45467245843152,0.2144388849177659,-3.5934638623191697,-2.7030952106056105,0.8903686517135592,28.373806080009416
090740,2.5447107885348146,77.27173864123372,74.72702785269891,0.20488874064894932,-3.410646378494585,-2.6793764431962472,0.7312699352983376,29.581391892207193
090750,6.7471986054157185,84.84782576082247,78.10062715540676,0.338272428414881,-3.262454097832698,-2.669684975185149,0.5927691226475491,29.479149309251596
090800,-6.94953258027634,67.67632828499224,74.62586086526858,0.04764173415912069,-3.1473179904403334,-2.6867735608708756,0.46054442956945785,27.581635984278435
090810,-4.857390968701708,67.339774412216,72.19716538091771,0.18579391167642625,-3.0596559363765934,-2.709007720121633,0.35064821625496023,27.313514999545987
090820,-10.795247552219848,56.00429405258792,66.79954160480777,0.038109756097566935,-2.996518493485385,-2.7439687219205524,0.2525497715648326,26.630834292196866
090830,-8.531119268722449,54.0028627017241,62.53398197044655,0.17624922593245587,-2.953574250673244,-2.78179727942468,0.17177697124856417,25.94512324485001
